timestep,finished_tasks,backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
589,3570,750,498,2,192,306,50996,0.9171356
590,3571,750,499,1,189,310,51099,0.9168129
591,3572,750,499,1,183,316,51184,0.9170402
592,3576,750,496,4,179,317,51276,0.9168246
593,3583,750,493,7,176,317,51372,0.916903
594,3591,750,492,8,175,317,51456,0.9169209
595,3595,750,496,4,176,320,51556,0.917037
596,3605,750,490,10,173,317,51655,0.9174479
597,3612,750,493,7,177,316,51748,0.9170808
598,3618,750,494,6,184,310,51843,0.917306
599,3624,750,494,6,186,308,51936,0.9169676
600,3636,750,488,12,186,302,52012,0.9172697
601,3648,750,488,12,193,295,52110,0.9172478
602,3659,750,489,11,203,286,52207,0.9170397
603,3665,750,494,6,210,284,52305,0.9167748
604,3668,750,497,3,213,284,52404,0.9170928
605,3677,750,491,9,209,282,52497,0.9171021
606,3680,750,497,3,210,287,52597,0.9173893
607,3688,750,492,8,209,283,52701,0.9170605
608,3693,750,495,5,211,284,52806,0.9171994
609,3700,750,493,7,209,284,52897,0.9176575
610,3703,750,497,3,208,289,52986,0.9171252
611,3707,750,496,4,204,292,53083,0.9172036
612,3711,750,496,4,204,292,53169,0.9170196
613,3717,750,494,6,202,292,53263,0.9170264
614,3727,750,490,10,201,289,53371,0.9171578
615,3731,750,496,4,204,292,53473,0.9174095
616,3740,750,491,9,204,287,53580,0.9178648
617,3745,750,495,5,207,288,53682,0.917102
618,3754,750,491,9,209,282,53787,0.9172585
619,3762,750,492,8,212,280,53892,0.9173525
620,3766,750,496,4,216,280,53980,0.917539
621,3774,750,492,8,213,279,54078,0.917032
622,3777,750,497,3,215,282,54183,0.9169198
623,3782,750,495,5,214,281,54275,0.9171674
624,3790,750,492,8,214,278,54384,0.9170231
625,3799,750,491,9,216,275,54473,0.9171098
626,3804,750,495,5,223,272,54553,0.9174007
627,3805,750,499,1,222,277,54646,0.917311
628,3812,750,493,7,219,274,54734,0.9171403
629,3818,750,494,6,219,275,54809,0.9172725
630,3826,750,492,8,222,270,54880,0.9171014
631,3831,750,495,5,223,272,54958,0.9171073
632,3841,750,490,10,222,268,55036,0.9171284
633,3843,750,498,2,226,272,55110,0.917007
634,3848,750,495,5,219,276,55200,0.9171641
635,3855,750,493,7,214,279,55286,0.9175846
636,3864,750,491,9,212,279,55360,0.9169895
637,3872,750,492,8,212,280,55435,0.917134
638,3881,750,491,9,215,276,55515,0.9172324
639,3890,750,491,9,211,280,55610,0.917261
640,3894,750,496,4,214,282,55692,0.9171856
641,3899,750,495,5,215,280,55781,0.9171768
642,3903,750,496,4,215,281,55866,0.9171531
643,3914,750,489,11,214,275,55936,0.9174529
644,3918,750,496,4,217,279,56022,0.9172811
645,3921,750,497,3,212,285,56100,0.9173795
646,3927,750,494,6,208,286,56180,0.9170798
647,3931,750,496,4,211,285,56257,0.9170684
648,3939,750,492,8,208,284,56348,0.9171384
649,3945,750,494,6,211,283,56429,0.9170052
650,3947,750,498,2,212,286,56534,0.917124
651,3951,750,496,4,208,288,56630,0.9169512
652,3955,750,496,4,206,290,56714,0.9171542
653,3965,750,490,10,203,287,56786,0.9169607
654,3973,750,492,8,205,287,56858,0.916921
655,3983,750,490,10,206,284,56938,0.9168968
656,3989,750,494,6,209,285,57020,0.916738
657,3993,750,496,4,209,287,57104,0.9168939
658,3997,750,496,4,204,292,57196,0.9170283
659,4006,750,491,9,198,293,57281,0.9168458
660,4015,750,491,9,202,289,57357,0.9168563
661,4026,750,489,11,201,288,57436,0.9168496
662,4034,750,492,8,203,289,57512,0.9168218
663,4044,750,490,10,204,286,57608,0.9169948
664,4046,750,498,2,208,290,57710,0.9170595
665,4054,750,492,8,204,288,57801,0.9168138
666,4060,750,494,6,207,287,57900,0.9170522
667,4067,750,493,7,202,291,57999,0.9171249
668,4073,750,494,6,205,289,58090,0.9171822
669,4076,750,497,3,204,293,58186,0.9172402
670,4083,750,493,7,199,294,58276,0.9170649
671,4088,750,495,5,201,294,58364,0.9172346
672,4096,750,492,8,201,291,58458,0.9173031
673,4101,750,495,5,203,292,58550,0.9170567
674,4110,750,491,9,206,285,58629,0.9170061
675,4115,750,495,5,211,284,58709,0.9171076
676,4119,750,496,4,211,285,58797,0.9172674
677,4124,750,495,5,211,284,58876,0.9173057
678,4133,750,491,9,203,288,58966,0.9170746
679,4144,750,489,11,206,283,59039,0.9170932
680,4149,750,495,5,211,284,59103,0.917097
681,4154,750,495,5,210,285,59179,0.9174444
682,4156,750,498,2,208,290,59261,0.9174435
683,4162,750,494,6,204,290,59350,0.9169734
684,4166,750,496,4,205,291,59430,0.9170201
685,4172,750,494,6,207,287,59515,0.9174884
686,4178,750,494,6,207,287,59584,0.9170729
687,4183,750,495,5,209,286,59661,0.9174545
688,4186,750,497,3,207,290,59732,0.9173032
689,4191,750,495,5,206,289,59813,0.9173911
690,4199,750,492,8,202,290,59878,0.9173963
691,4204,750,495,5,201,294,59946,0.9173958
692,4207,750,497,3,200,297,60023,0.9170871
693,4214,750,493,7,198,295,60096,0.9170752
694,4223,750,491,9,197,294,60181,0.9169639
695,4231,750,492,8,200,292,60257,0.9169547
696,4236,750,495,5,203,292,60337,0.9172802
697,4245,750,491,9,201,290,60416,0.9170899
698,4250,750,495,5,200,295,60496,0.9169919
699,4258,750,492,8,197,295,60577,0.9168179
700,4263,750,495,5,198,297,60656,0.917065
701,4265,750,498,2,201,297,60744,0.9172117
702,4272,750,493,7,196,297,60821,0.9172243
703,4282,750,490,10,198,292,60895,0.91706
704,4284,750,498,2,201,297,60982,0.9172909
705,4289,750,495,5,195,300,61068,0.9173368
706,4295,750,494,6,194,300,61163,0.9172081
707,4299,750,496,4,195,301,61244,0.9169675
708,4305,750,494,6,190,304,61321,0.9169017
709,4309,750,496,4,191,305,61398,0.9171174
710,4312,750,497,3,189,308,61474,0.9170315
711,4314,750,498,2,186,312,61551,0.9168579
712,4321,750,493,7,182,311,61627,0.9169174
713,4328,750,493,7,184,309,61718,0.9171724
714,4332,750,496,4,186,310,61803,0.9167285
715,4344,750,488,12,183,305,61893,0.917
716,4353,750,491,9,190,301,61964,0.9171425
717,4359,750,494,6,192,302,62034,0.9170659
718,4365,750,494,6,195,299,62130,0.9169271
719,4374,750,491,9,191,300,62209,0.9172075
720,4384,750,490,10,196,294,62282,0.9173596
721,4389,750,495,5,202,293,62365,0.9171107
722,4393,750,496,4,201,295,62451,0.9170048
723,4400,750,493,7,200,293,62534,0.9174992
724,4408,750,492,8,199,293,62615,0.9172172
725,4419,750,489,11,205,284,62685,0.9170181
726,4424,750,495,5,213,282,62769,0.9170644
727,4430,750,494,6,209,285,62865,0.9170707
728,4438,750,492,8,204,288,62952,0.9170822
729,4441,750,497,3,206,291,63043,0.9170741
730,4450,750,491,9,206,285,63138,0.9172192
731,4455,750,495,5,212,283,63211,0.9171214
732,4460,750,495,5,213,282,63297,0.917251
733,4466,750,494,6,211,283,63379,0.9170456
734,4472,750,494,6,211,283,63459,0.9173044
735,4476,750,496,4,211,285,63536,0.9167427
736,4477,750,499,1,207,292,63624,0.917427
737,4488,750,489,11,200,289,63711,0.9172169
738,4493,750,495,5,206,289,63793,0.9170767
739,4502,750,491,9,203,288,63869,0.9168387
740,4505,750,497,3,204,293,63941,0.9172875
741,4511,750,494,6,201,293,64026,0.9171249
742,4518,750,493,7,198,295,64119,0.9169836
743,4524,750,494,6,196,298,64201,0.9169068
744,4533,750,491,9,195,296,64280,0.9168326
745,4542,750,491,9,200,291,64356,0.9171882
746,4549,750,493,7,203,290,64442,0.9171685
747,4556,750,493,7,202,291,64514,0.9170483
748,4561,750,495,5,203,292,64585,0.9168142
749,4565,750,496,4,202,294,64662,0.9168981
750,4569,750,496,4,202,294,64753,0.9168553
751,4575,750,494,6,204,290,64845,0.9168196
752,4580,750,495,5,202,293,64934,0.917154
753,4585,750,495,5,199,296,65025,0.9169812
754,4593,750,492,8,195,297,65116,0.9169419
755,4598,750,495,5,193,302,65211,0.916752
756,4603,750,495,5,191,304,65306,0.9170174
757,4607,750,496,4,186,310,65407,0.9166194
758,4611,750,496,4,185,311,65491,0.9175222
759,4621,750,490,10,180,310,65574,0.9167403
760,4626,750,495,5,185,310,65652,0.9169498
761,4631,750,495,5,180,315,65730,0.9167736
762,4643,750,488,12,173,315,65817,0.9167758
763,4650,750,493,7,181,312,65892,0.9171169
764,4652,750,498,2,185,313,65983,0.91689
765,4657,750,495,5,184,311,66078,0.9170573
766,4665,750,492,8,181,311,66160,0.9168798
767,4669,750,496,4,187,309,66247,0.9171283
768,4676,750,493,7,185,308,66322,0.9169257
769,4681,750,495,5,189,306,66399,0.9167979
770,4685,750,496,4,187,309,66482,0.9169405
771,4690,750,495,5,183,312,66570,0.9172519
772,4697,750,493,7,180,313,66657,0.9170945
773,4708,750,489,11,181,308,66750,0.9178119
774,4712,750,496,4,188,308,66840,0.9169967
775,4716,750,496,4,188,308,66925,0.9171844
776,4721,750,495,5,187,308,67025,0.9172378
777,4729,750,492,8,189,303,67103,0.9167977
778,4735,750,494,6,187,307,67199,0.9169721
779,4741,750,494,6,187,307,67271,0.9169559
780,4746,750,495,5,187,308,67361,0.9169131
781,4751,750,495,5,188,307,67446,0.9170449
782,4755,750,496,4,189,307,67538,0.9168494
783,4759,750,496,4,187,309,67633,0.9168014
784,4763,750,496,4,189,307,67727,0.916996
785,4770,750,493,7,181,312,67818,0.9166967
786,4776,750,494,6,182,312,67910,0.9167868
787,4781,750,495,5,183,312,67997,0.9168019
788,4790,750,491,9,183,308,68076,0.9169016
789,4800,750,490,10,187,303,68158,0.916841
790,4806,750,494,6,189,305,68246,0.9176527
791,4814,750,492,8,186,306,68328,0.9172398
792,4821,750,493,7,188,305,68421,0.9170597
793,4828,750,493,7,192,301,68530,0.9172379
794,4840,750,488,12,194,294,68621,0.9165044
795,4848,750,492,8,203,289,68706,0.9170663
796,4850,750,498,2,204,294,68809,0.9175988
797,4853,750,497,3,202,295,68911,0.9171406
798,4861,750,492,8,196,296,69017,0.917009
799,4867,750,494,6,197,297,69109,0.9169004
800,4873,750,494,6,195,299,69201,0.9172392
801,4881,750,492,8,197,295,69285,0.917088
802,4885,750,496,4,196,300,69361,0.9170347
803,4890,750,495,5,194,301,69436,0.9178159
804,4897,750,493,7,190,303,69511,0.9175888
805,4902,750,495,5,193,302,69593,0.9169387
806,4909,750,493,7,194,299,69672,0.9170909
807,4914,750,495,5,196,299,69755,0.9172192
808,4918,750,496,4,196,300,69828,0.9169252
809,4923,750,495,5,193,302,69914,0.9169515
810,4928,750,495,5,192,303,69985,0.917049
811,4933,750,495,5,192,303,70038,0.9170959
812,4944,750,489,11,190,299,70108,0.9171603
813,4949,750,495,5,198,297,70161,0.9171388
814,4954,750,495,5,194,301,70221,0.9169011
815,4962,750,492,8,191,301,70278,0.9167602
816,4969,750,493,7,190,303,70339,0.9169941
817,4976,750,493,7,190,303,70397,0.9168719
818,4982,750,494,6,190,304,70471,0.9168943
819,4989,750,493,7,185,308,70546,0.916732
820,4998,750,491,9,186,305,70618,0.9168852
821,5004,750,494,6,188,306,70695,0.9170356
822,5010,750,494,6,187,307,70764,0.9169366
823,5016,750,494,6,183,311,70838,0.9168859
824,5024,750,492,8,181,311,70912,0.9172841
825,5030,750,494,6,183,311,70986,0.9168734
826,5038,750,492,8,185,307,71053,0.9169008
827,5045,750,493,7,184,309,71118,0.91701
828,5051,750,494,6,187,307,71184,0.9172701
829,5055,750,496,4,191,305,71254,0.9169833
830,5058,750,497,3,190,307,71317,0.9169078
831,5066,750,492,8,184,308,71398,0.9169113
832,5073,750,493,7,185,308,71476,0.916816
833,5086,750,487,13,189,298,71544,0.9169857
834,5091,750,495,5,195,300,71612,0.916829
835,5096,750,495,5,194,301,71686,0.9169033
836,5101,750,495,5,192,303,71759,0.9170975
837,5108,750,493,7,191,302,71828,0.9173023
838,5115,750,493,7,191,302,71897,0.916844
839,5124,750,491,9,192,299,71964,0.916948
840,5130,750,494,6,193,301,72047,0.9171999
841,5138,750,492,8,192,300,72136,0.9166706
842,5143,750,495,5,195,300,72223,0.9169459
843,5151,750,492,8,194,298,72310,0.9169191
844,5158,750,493,7,196,297,72399,0.9170648
845,5164,750,494,6,197,297,72467,0.9170705
846,5169,750,495,5,194,301,72551,0.9170512
847,5177,750,492,8,192,300,72641,0.917129
848,5183,750,494,6,190,304,72722,0.9170135
849,5188,750,495,5,192,303,72809,0.9172594
850,5197,750,491,9,193,298,72885,0.9168931
851,5204,750,493,7,197,296,72960,0.9169281
852,5207,750,497,3,194,303,73026,0.9169627
853,5215,750,492,8,189,303,73108,0.9171072
854,5221,750,494,6,187,307,73180,0.9169975
855,5229,750,492,8,185,307,73247,0.9169356
856,5237,750,492,8,189,303,73315,0.9168574
857,5240,750,497,3,191,306,73385,0.9173155
858,5245,750,495,5,188,307,73466,0.9172718
859,5249,750,496,4,189,307,73538,0.9168805
860,5258,750,491,9,185,306,73613,0.9167613
861,5265,750,493,7,191,302,73707,0.9173665
862,5269,750,496,4,193,303,73800,0.9171574
863,5275,750,494,6,189,305,73881,0.9172874
864,5281,750,494,6,186,308,73942,0.9168332
865,5284,750,497,3,183,314,74004,0.9168054
866,5288,750,496,4,181,315,74095,0.9166706
867,5295,750,493,7,177,316,74191,0.9169309
868,5302,750,493,7,180,313,74270,0.91693
869,5310,750,492,8,181,311,74349,0.9195858
870,5314,750,496,4,180,316,74436,0.9168167
871,5319,750,495,5,176,319,74531,0.9167542
872,5326,750,493,7,176,317,74628,0.9169402
873,5334,750,492,8,179,313,74706,0.916842
874,5342,750,492,8,184,308,74792,0.917058
875,5349,750,493,7,187,306,74886,0.9168429
876,5358,750,491,9,192,299,74984,0.9167608
877,5359,750,499,1,196,303,75088,0.9167528
878,5365,750,494,6,189,305,75183,0.9169669
879,5374,750,491,9,190,301,75279,0.9171082
880,5378,750,496,4,195,301,75363,0.9167221
881,5383,750,495,5,192,303,75450,0.91683
882,5386,750,497,3,191,306,75540,0.9168006
883,5393,750,493,7,189,304,75634,0.9169278
884,5400,750,493,7,190,303,75737,0.916844
885,5410,750,490,10,190,300,75834,0.9169887
886,5416,750,494,6,196,298,75923,0.91696
887,5420,750,496,4,195,301,75999,0.9168937
888,5424,750,496,4,190,306,76074,0.9168151
889,5432,750,492,8,191,301,76157,0.9170214
890,5440,750,492,8,192,300,76242,0.9171348
891,5451,750,489,11,195,294,76329,0.9169931
892,5459,750,492,8,202,290,76406,0.9169958
893,5467,750,492,8,203,289,76506,0.9169083
894,5474,750,493,7,209,284,76576,0.9169028
895,5484,750,490,10,211,279,76661,0.9172713
896,5492,750,492,8,216,276,76749,0.9170355
897,5500,750,492,8,214,278,76832,0.9173958
898,5509,750,491,9,218,273,76919,0.9172205
899,5516,750,493,7,218,275,77001,0.9170761
900,5522,750,494,6,218,276,77072,0.9170408
901,5526,750,496,4,213,283,77160,0.9175074
902,5537,750,489,11,209,280,77253,0.917257
903,5547,750,490,10,212,278,77347,0.9172089
904,5557,750,490,10,216,274,77435,0.9170079
905,5563,750,494,6,216,278,77522,0.9171016
906,5567,750,496,4,215,281,77639,0.9170736
907,5569,750,498,2,214,284,77716,0.9170764
908,5574,750,495,5,205,290,77802,0.9171323
909,5580,750,494,6,205,289,77884,0.9170528
910,5584,750,496,4,207,289,77960,0.9170579
911,5588,750,496,4,205,291,78039,0.9173157
912,5592,750,496,4,197,299,78112,0.9170302
913,5595,750,497,3,196,301,78185,0.9173127
914,5601,750,494,6,193,301,78255,0.9172523
915,5610,750,491,9,193,298,78322,0.9170264
916,5621,750,489,11,192,297,78393,0.9169765
917,5629,750,492,8,195,297,78466,0.9170523
918,5638,750,491,9,196,295,78550,0.9170319
919,5645,750,493,7,198,295,78634,0.9171046
920,5649,750,496,4,201,295,78725,0.917035
921,5655,750,494,6,196,298,78818,0.9171936
922,5661,750,494,6,195,299,78893,0.9170318
923,5670,750,491,9,195,296,78974,0.917131
924,5674,750,496,4,195,301,79053,0.9170891
925,5680,750,494,6,191,303,79135,0.9167319
926,5686,750,494,6,190,304,79216,0.916973
927,5689,750,497,3,190,307,79303,0.9174372
928,5694,750,495,5,190,305,79389,0.917207
929,5694,750,500,0,192,308,79471,0.9171373
930,5697,750,497,3,192,305,79556,0.9174653
931,5704,750,493,7,189,304,79632,0.9171079
932,5713,750,491,9,192,299,79708,0.9170194
933,5717,750,496,4,199,297,79797,0.9170286
934,5721,750,496,4,195,301,79884,0.9168712
935,5727,750,494,6,195,299,79971,0.9173701
936,5729,750,498,2,195,303,80041,0.9178972
937,5737,750,492,8,190,302,80128,0.9165016
938,5740,750,497,3,191,306,80208,0.9171145
939,5744,750,496,4,188,308,80307,0.9170906
940,5749,750,495,5,187,308,80410,0.9173153
941,5756,750,493,7,186,307,80498,0.917019
942,5759,750,497,3,189,308,80580,0.9170692
943,5763,750,496,4,187,309,80666,0.9171704
944,5771,750,492,8,187,305,80746,0.9170053
945,5778,750,493,7,192,301,80828,0.9171924
946,5787,750,491,9,193,298,80908,0.9168803
947,5791,750,496,4,193,303,80985,0.9175386
948,5800,750,491,9,189,302,81050,0.916981
949,5810,750,490,10,191,299,81135,0.9170295
950,5817,750,493,7,197,296,81210,0.9170793
951,5826,750,491,9,199,292,81291,0.9170222
952,5831,750,495,5,202,293,81383,0.917057
953,5834,750,497,3,200,297,81465,0.9170841
954,5843,750,491,9,195,296,81549,0.9170068
955,5853,750,490,10,194,296,81626,0.9168583
956,5862,750,491,9,197,294,81704,0.9169029
957,5869,750,493,7,201,292,81795,0.9169687
958,5877,750,492,8,201,291,81871,0.9176538
959,5885,750,492,8,202,290,81952,0.9172834
960,5891,750,494,6,204,290,82020,0.9170011
961,5898,750,493,7,205,288,82098,0.917534
962,5908,750,490,10,207,283,82186,0.9170743
963,5914,750,494,6,211,283,82271,0.9171229
964,5920,750,494,6,212,282,82340,0.9172038
965,5928,750,492,8,211,281,82420,0.917281
966,5935,750,493,7,216,277,82494,0.9171446
967,5939,750,496,4,215,281,82559,0.9176848
968,5945,750,494,6,211,283,82653,0.9175537
969,5952,750,493,7,210,283,82739,0.9170079
970,5962,750,490,10,210,280,82833,0.9172278
971,5965,750,497,3,214,283,82930,0.9170778
972,5970,750,495,5,213,282,83003,0.9172015
973,5976,750,494,6,212,282,83098,0.9173331
974,5986,750,490,10,211,279,83184,0.9172255
975,5992,750,494,6,216,278,83265,0.9171672
976,6003,750,489,11,215,274,83342,0.9172119
977,6008,750,495,5,220,275,83433,0.9173168
978,6016,750,492,8,215,277,83517,0.9170035
979,6024,750,492,8,214,278,83588,0.9172266
980,6029,750,495,5,218,277,83662,0.9171973
981,6035,750,494,6,215,279,83731,0.9171196
982,6039,750,496,4,216,280,83819,0.917174
983,6042,750,497,3,213,284,83915,0.917169
984,6048,750,494,6,209,285,84003,0.9173112
985,6055,750,493,7,208,285,84083,0.9169106
986,6063,750,492,8,208,284,84161,0.9170679
987,6069,750,494,6,211,283,84239,0.9173068
988,6076,750,493,7,209,284,84320,0.9169875
989,6084,750,492,8,210,282,84397,0.9171074
990,6088,750,496,4,211,285,84488,0.9169763
991,6097,750,491,9,209,282,84574,0.9172326
992,6102,750,495,5,214,281,84650,0.9172006
993,6103,750,499,1,214,285,84723,0.9172642
994,6109,750,494,6,211,283,84797,0.9170272
995,6119,750,490,10,212,278,84876,0.9169583
996,6127,750,492,8,218,274,84964,0.9169583
997,6132,750,495,5,218,277,85065,0.9170883
998,6139,750,493,7,216,277,85157,0.9171085
999,6146,750,493,7,216,277,85264,0.917371
1000,6153,750,493,7,215,278,85364,0.9174613
