timestep,finished_tasks,backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
589,3560,750,492,8,197,295,55142,0.9169791
590,3564,750,496,4,198,298,55232,0.9167611
591,3571,750,493,7,191,302,55320,0.9161937
592,3576,750,495,5,192,303,55418,0.916824
593,3581,750,495,5,187,308,55498,0.916248
594,3588,750,493,7,187,306,55588,0.9164031
595,3594,750,494,6,186,308,55686,0.9173368
596,3605,750,489,11,187,302,55779,0.9171412
597,3616,750,489,11,195,294,55884,0.9173072
598,3620,750,496,4,203,293,55973,0.9171157
599,3631,750,489,11,204,285,56065,0.9165419
600,3637,750,494,6,209,285,56142,0.916347
601,3643,750,494,6,209,285,56240,0.9165204
602,3653,750,490,10,208,282,56335,0.9171076
603,3658,750,495,5,209,286,56419,0.9166322
604,3662,750,496,4,207,289,56527,0.9164845
605,3675,750,487,13,203,284,56620,0.9164348
606,3679,750,496,4,209,287,56718,0.9166839
607,3686,750,493,7,208,285,56816,0.9163069
608,3693,750,493,7,208,285,56912,0.9173753
609,3695,750,498,2,210,288,57007,0.9166629
610,3703,750,492,8,201,291,57091,0.9169375
611,3715,750,488,12,202,286,57169,0.9166106
612,3721,750,494,6,206,288,57247,0.9170252
613,3726,750,495,5,206,289,57317,0.9169533
614,3730,750,496,4,203,293,57400,0.9171176
615,3735,750,495,5,199,296,57474,0.9171395
616,3741,750,494,6,199,295,57552,0.9171968
617,3748,750,493,7,201,292,57636,0.9172842
618,3756,750,492,8,205,287,57697,0.9172501
619,3763,750,493,7,209,284,57776,0.9169077
620,3770,750,493,7,208,285,57844,0.9162719
621,3773,750,497,3,206,291,57912,0.9173112
622,3776,750,497,3,198,299,57989,0.9168963
623,3782,750,494,6,199,295,58077,0.9163725
624,3792,750,490,10,198,292,58163,0.9169557
625,3796,750,496,4,200,296,58232,0.918308
626,3799,750,497,3,194,303,58309,0.916408
627,3808,750,491,9,191,300,58368,0.9166142
628,3813,750,495,5,192,303,58446,0.9164341
629,3820,750,493,7,187,306,58528,0.9164533
630,3828,750,492,8,184,308,58612,0.9166725
631,3836,750,492,8,190,302,58691,0.9171849
632,3842,750,494,6,194,300,58758,0.9168002
633,3847,750,495,5,191,304,58835,0.9166018
634,3851,750,496,4,190,306,58918,0.9171451
635,3855,750,496,4,188,308,59011,0.9170913
636,3860,750,495,5,188,307,59107,0.9171568
637,3866,750,494,6,185,309,59184,0.9183609
638,3870,750,496,4,186,310,59260,0.91654
639,3875,750,495,5,186,309,59333,0.9169556
640,3882,750,493,7,189,304,59411,0.9172238
641,3892,750,490,10,191,299,59515,0.9174408
642,3899,750,493,7,192,301,59603,0.9165899
643,3910,750,489,11,196,293,59688,0.9168199
644,3917,750,493,7,201,292,59759,0.9166334
645,3924,750,493,7,207,286,59846,0.9171291
646,3929,750,495,5,204,291,59930,0.9162213
647,3937,750,492,8,204,288,60030,0.9170492
648,3942,750,495,5,207,288,60116,0.9171861
649,3955,750,487,13,207,280,60203,0.916564
650,3956,750,499,1,213,286,60279,0.916265
651,3961,750,495,5,206,289,60366,0.9163486
652,3967,750,494,6,207,287,60456,0.9163869
653,3970,750,497,3,205,292,60541,0.91655
654,3978,750,492,8,198,294,60622,0.9168803
655,3981,750,497,3,201,296,60691,0.9166541
656,3989,750,492,8,194,298,60775,0.9165132
657,3995,750,494,6,190,304,60845,0.917072
658,4004,750,491,9,187,304,60916,0.9170608
659,4019,750,485,15,191,294,60996,0.9165702
660,4024,750,495,5,201,294,61070,0.9170349
661,4032,750,492,8,201,291,61151,0.9172911
662,4036,750,496,4,201,295,61232,0.9165137
663,4046,750,490,10,195,295,61307,0.917179
664,4050,750,496,4,198,298,61394,0.9171734
665,4058,750,492,8,195,297,61484,0.9171496
666,4069,750,489,11,196,293,61558,0.9162692
667,4075,750,494,6,197,297,61625,0.9167758
668,4080,750,495,5,195,300,61710,0.916559
669,4085,750,495,5,196,299,61781,0.9164419
670,4093,750,492,8,197,295,61844,0.916481
671,4096,750,497,3,197,300,61913,0.9172757
672,4105,750,491,9,188,303,61987,0.9165597
673,4109,750,496,4,189,307,62050,0.9171404
674,4117,750,492,8,185,307,62118,0.9170852
675,4124,750,493,7,187,306,62195,0.9170418
676,4132,750,492,8,190,302,62271,0.9171353
677,4135,750,497,3,191,306,62354,0.9172284
678,4139,750,496,4,187,309,62435,0.9168598
679,4147,750,492,8,185,307,62532,0.9164535
680,4152,750,495,5,186,309,62629,0.9169085
681,4159,750,493,7,187,306,62721,0.9165222
682,4166,750,493,7,188,305,62799,0.9167172
683,4178,750,488,12,190,298,62884,0.9166617
684,4187,750,491,9,200,291,62974,0.9169542
685,4192,750,495,5,202,293,63056,0.9166845
686,4198,750,494,6,203,291,63140,0.916779
687,4200,750,498,2,206,292,63223,0.9169517
688,4205,750,495,5,203,292,63309,0.9170384
689,4209,750,496,4,200,296,63405,0.9169618
690,4214,750,495,5,198,297,63493,0.9169177
691,4218,750,496,4,198,298,63578,0.9166908
692,4224,750,494,6,198,296,63661,0.9169868
693,4232,750,492,8,193,299,63748,0.9163859
694,4238,750,494,6,191,303,63834,0.9168709
695,4242,750,496,4,188,308,63915,0.9170101
696,4251,750,491,9,188,303,63990,0.9164332
697,4254,750,497,3,189,308,64071,0.9163784
698,4260,750,494,6,189,305,64141,0.9164998
699,4263,750,497,3,189,308,64230,0.9171838
700,4278,750,485,15,186,299,64310,0.9165798
701,4284,750,494,6,191,303,64388,0.9166759
702,4290,750,494,6,188,306,64474,0.9163041
703,4295,750,495,5,189,306,64571,0.9163159
704,4302,750,493,7,186,307,64651,0.9169089
705,4308,750,494,6,186,308,64746,0.916322
706,4316,750,492,8,186,306,64832,0.9172755
707,4322,750,494,6,191,303,64929,0.917203
708,4324,750,498,2,191,307,65023,0.9171109
709,4328,750,496,4,190,306,65131,0.916856
710,4333,750,495,5,187,308,65223,0.9172701
711,4343,750,490,10,189,301,65324,0.9171292
712,4348,750,495,5,189,306,65423,0.9165505
713,4351,750,497,3,184,313,65512,0.9170262
714,4355,750,496,4,184,312,65611,0.9167127
715,4369,750,486,14,183,303,65699,0.9166112
716,4374,750,495,5,195,300,65782,0.9167915
717,4378,750,496,4,193,303,65868,0.9170141
718,4381,750,497,3,192,305,65949,0.9168748
719,4384,750,497,3,187,310,66039,0.9166556
720,4391,750,493,7,184,309,66136,0.9162635
721,4399,750,492,8,182,310,66229,0.9171774
722,4407,750,492,8,185,307,66317,0.9162793
723,4409,750,498,2,190,308,66420,0.9169893
724,4417,750,492,8,186,306,66503,0.9168859
725,4425,750,492,8,185,307,66593,0.9171852
726,4433,750,492,8,189,303,66689,0.9169927
727,4439,750,494,6,190,304,66774,0.9164561
728,4444,750,495,5,190,305,66871,0.9163773
729,4450,750,494,6,189,305,66977,0.916425
730,4455,750,495,5,188,307,67062,0.9169422
731,4466,750,489,11,189,300,67167,0.9164581
732,4468,750,498,2,195,303,67268,0.9168438
733,4471,750,497,3,196,301,67374,0.9166855
734,4480,750,491,9,194,297,67471,0.9163769
735,4485,750,495,5,197,298,67566,0.9169247
736,4492,750,493,7,196,297,67667,0.9166699
737,4499,750,493,7,201,292,67746,0.9163478
738,4505,750,494,6,204,290,67833,0.9166536
739,4510,750,495,5,205,290,67935,0.9174044
740,4512,750,498,2,201,297,68032,0.9172386
741,4514,750,498,2,197,301,68113,0.9163678
742,4521,750,493,7,192,301,68207,0.9164399
743,4527,750,494,6,194,300,68293,0.9171436
744,4534,750,493,7,195,298,68380,0.9166572
745,4537,750,497,3,199,298,68476,0.9167073
746,4545,750,492,8,195,297,68560,0.9165022
747,4551,750,494,6,198,296,68661,0.9171614
748,4557,750,494,6,195,299,68731,0.9172015
749,4563,750,494,6,193,301,68813,0.9167766
750,4568,750,495,5,189,306,68889,0.9168022
751,4576,750,492,8,188,304,68989,0.9165344
752,4580,750,496,4,193,303,69087,0.9169171
753,4584,750,496,4,190,306,69182,0.9168697
754,4590,750,494,6,189,305,69270,0.9163663
755,4596,750,494,6,186,308,69361,0.9167436
756,4600,750,496,4,187,309,69437,0.9170769
757,4606,750,494,6,185,309,69534,0.9164393
758,4613,750,493,7,185,308,69633,0.9170306
759,4621,750,492,8,186,306,69741,0.9170226
760,4630,750,491,9,193,298,69829,0.9171573
761,4635,750,495,5,196,299,69938,0.916616
762,4642,750,493,7,197,296,70050,0.9164884
763,4647,750,495,5,202,293,70154,0.9168191
764,4653,750,494,6,198,296,70268,0.9172811
765,4661,750,492,8,199,293,70349,0.9165167
766,4667,750,494,6,201,293,70451,0.9171108
767,4674,750,493,7,204,289,70559,0.9171097
768,4679,750,495,5,204,291,70644,0.9167347
769,4685,750,494,6,202,292,70726,0.9167285
770,4690,750,495,5,205,290,70815,0.9162514
771,4699,750,491,9,204,287,70901,0.9171925
772,4704,750,495,5,211,284,71006,0.9165529
773,4710,750,494,6,207,287,71074,0.9164874
774,4711,750,499,1,210,289,71178,0.91642
775,4716,750,495,5,208,287,71280,0.9170957
776,4722,750,494,6,204,290,71359,0.9163246
777,4730,750,492,8,205,287,71449,0.916256
778,4736,750,494,6,206,288,71533,0.9169741
779,4744,750,492,8,204,288,71611,0.916172
780,4751,750,493,7,204,289,71706,0.9166306
781,4759,750,492,8,205,287,71787,0.9171705
782,4766,750,493,7,209,284,71882,0.9170712
783,4773,750,493,7,211,282,71978,0.9166539
784,4776,750,497,3,210,287,72079,0.9168096
785,4783,750,493,7,206,287,72189,0.9163976
786,4786,750,497,3,208,289,72284,0.9169546
787,4794,750,492,8,207,285,72375,0.916622
788,4803,750,491,9,204,287,72472,0.9165953
789,4810,750,493,7,208,285,72561,0.9166886
790,4819,750,491,9,210,281,72657,0.9165997
791,4828,750,491,9,214,277,72753,0.9170372
792,4834,750,494,6,213,281,72848,0.916563
793,4841,750,493,7,215,278,72947,0.91646
794,4849,750,492,8,212,280,73036,0.9162955
795,4852,750,497,3,209,288,73120,0.9170582
796,4856,750,496,4,209,287,73223,0.9166088
797,4863,750,493,7,211,282,73310,0.9163388
798,4865,750,498,2,210,288,73399,0.9170572
799,4875,750,490,10,202,288,73502,0.9166498
800,4883,750,492,8,208,284,73584,0.9164714
801,4890,750,493,7,212,281,73662,0.916998
802,4898,750,492,8,216,276,73741,0.9170973
803,4906,750,492,8,220,272,73819,0.9173893
804,4913,750,493,7,222,271,73884,0.9169166
805,4917,750,496,4,224,272,73958,0.9171015
806,4922,750,495,5,220,275,74031,0.9169989
807,4926,750,496,4,215,281,74114,0.9164695
808,4934,750,492,8,209,283,74186,0.917189
809,4940,750,494,6,211,283,74261,0.917119
810,4944,750,496,4,207,289,74339,0.9176633
811,4949,750,495,5,206,289,74429,0.9166932
812,4962,750,487,13,206,281,74512,0.9169405
813,4969,750,493,7,213,280,74579,0.9170534
814,4974,750,495,5,213,282,74657,0.9169202
815,4982,750,492,8,212,280,74745,0.9164637
816,4988,750,494,6,214,280,74827,0.9167441
817,4993,750,495,5,213,282,74884,0.91683
818,5005,750,488,12,213,275,74942,0.9168321
819,5014,750,491,9,218,273,75005,0.9169373
820,5020,750,494,6,223,271,75067,0.9163432
821,5034,750,486,14,225,261,75142,0.9162032
822,5036,750,498,2,230,268,75208,0.9167859
823,5038,750,498,2,222,276,75288,0.9164963
824,5045,750,493,7,215,278,75363,0.9166668
825,5051,750,494,6,211,283,75435,0.9170626
826,5061,750,490,10,208,282,75523,0.9168194
827,5067,750,494,6,209,285,75606,0.9163828
828,5074,750,493,7,206,287,75673,0.916693
829,5079,750,495,5,201,294,75738,0.9168376
830,5087,750,492,8,200,292,75810,0.9165583
831,5095,750,492,8,201,291,75879,0.9167489
832,5105,750,490,10,200,290,75962,0.9164292
833,5115,750,490,10,203,287,76035,0.9164169
834,5122,750,493,7,207,286,76118,0.9166293
835,5126,750,496,4,207,289,76196,0.9172321
836,5137,750,489,11,204,285,76268,0.9165752
837,5144,750,493,7,206,287,76325,0.9163692
838,5153,750,491,9,204,287,76383,0.9170585
839,5158,750,495,5,206,289,76449,0.917247
840,5163,750,495,5,204,291,76521,0.9166854
841,5171,750,492,8,203,289,76596,0.916608
842,5177,750,494,6,205,289,76656,0.9167285
843,5182,750,495,5,203,292,76725,0.9167611
844,5186,750,496,4,205,291,76801,0.9167289
845,5190,750,496,4,204,292,76880,0.9170474
846,5197,750,493,7,201,292,76951,0.9164405
847,5202,750,495,5,201,294,77018,0.9163275
848,5205,750,497,3,197,300,77112,0.9168807
849,5213,750,492,8,191,301,77185,0.9170173
850,5223,750,490,10,193,297,77258,0.916452
851,5225,750,498,2,196,302,77328,0.9163255
852,5229,750,496,4,188,308,77401,0.9170886
853,5233,750,496,4,184,312,77466,0.9163498
854,5239,750,494,6,181,313,77546,0.9163955
855,5245,750,494,6,180,314,77633,0.9167028
856,5250,750,495,5,179,316,77718,0.9171861
857,5257,750,493,7,178,315,77800,0.9175162
858,5263,750,494,6,182,312,77899,0.916593
859,5266,750,497,3,182,315,77973,0.9165756
860,5271,750,495,5,176,319,78056,0.9167559
861,5281,750,490,10,177,313,78128,0.9166413
862,5285,750,496,4,179,317,78201,0.9172156
863,5289,750,496,4,175,321,78271,0.9171031
864,5297,750,492,8,175,317,78337,0.9163036
865,5309,750,488,12,177,311,78428,0.9164165
866,5315,750,494,6,186,308,78519,0.9171099
867,5319,750,496,4,186,310,78593,0.9168961
868,5325,750,494,6,182,312,78676,0.9168449
869,5331,750,494,6,182,312,78764,0.9169258
870,5336,750,495,5,179,316,78823,0.917166
871,5342,750,494,6,178,316,78904,0.9171751
872,5349,750,493,7,175,318,78975,0.9167398
873,5355,750,494,6,177,317,79040,0.9170775
874,5364,750,491,9,179,312,79117,0.9171462
875,5367,750,497,3,181,316,79192,0.9170868
876,5369,750,498,2,178,320,79285,0.916649
877,5375,750,494,6,177,317,79369,0.9167317
878,5383,750,492,8,178,314,79453,0.9172135
879,5392,750,491,9,182,309,79540,0.9165963
880,5399,750,493,7,187,306,79626,0.9169767
881,5405,750,494,6,188,306,79713,0.916458
882,5409,750,496,4,189,307,79800,0.9164148
883,5415,750,494,6,190,304,79877,0.9164971
884,5421,750,494,6,195,299,79971,0.9168506
885,5424,750,497,3,194,303,80064,0.9175988
886,5427,750,497,3,188,309,80160,0.9163653
887,5432,750,495,5,188,307,80235,0.9162938
888,5439,750,493,7,190,303,80325,0.9168451
889,5444,750,495,5,191,304,80422,0.9171632
890,5454,750,490,10,190,300,80509,0.9172222
891,5461,750,493,7,194,299,80607,0.9172625
892,5468,750,493,7,193,300,80694,0.9162878
893,5477,750,491,9,195,296,80774,0.9177197
894,5481,750,496,4,197,299,80855,0.9172841
895,5487,750,494,6,191,303,80942,0.9167904
896,5494,750,493,7,194,299,81019,0.9168192
897,5499,750,495,5,195,300,81083,0.9169274
898,5507,750,492,8,195,297,81165,0.9169404
899,5515,750,492,8,198,294,81246,0.9171215
900,5521,750,494,6,199,295,81321,0.9164763
901,5527,750,494,6,199,295,81395,0.9170418
902,5535,750,492,8,198,294,81487,0.9164348
903,5541,750,494,6,201,293,81573,0.9165221
904,5551,750,490,10,200,290,81659,0.9169
905,5558,750,493,7,199,294,81737,0.91733
906,5563,750,495,5,199,296,81848,0.9171968
907,5569,750,494,6,197,297,81934,0.9172764
908,5574,750,495,5,193,302,82017,0.9171924
909,5583,750,491,9,188,303,82102,0.9170494
910,5587,750,496,4,191,305,82177,0.9172091
911,5598,750,489,11,191,298,82266,0.9169261
912,5601,750,497,3,192,305,82350,0.9163588
913,5607,750,494,6,188,306,82448,0.9169579
914,5610,750,497,3,182,315,82522,0.9166981
915,5615,750,495,5,179,316,82614,0.9167619
916,5618,750,497,3,178,319,82697,0.9172161
917,5620,750,498,2,177,321,82785,0.9163527
918,5626,750,494,6,173,321,82874,0.9170007
919,5635,750,491,9,175,316,82963,0.9185186
920,5639,750,496,4,179,317,83052,0.9167983
921,5647,750,492,8,177,315,83132,0.9167681
922,5655,750,492,8,179,313,83219,0.916703
923,5660,750,495,5,183,312,83286,0.9164748
924,5665,750,495,5,180,315,83356,0.9171959
925,5671,750,494,6,181,313,83443,0.9163713
926,5677,750,494,6,179,315,83548,0.9166351
927,5682,750,495,5,180,315,83642,0.9172641
928,5686,750,496,4,179,317,83734,0.9168388
929,5693,750,493,7,177,316,83839,0.9168738
930,5699,750,494,6,179,315,83939,0.9171545
931,5709,750,490,10,182,308,84046,0.9167172
932,5715,750,494,6,185,309,84143,0.9166857
933,5721,750,494,6,185,309,84241,0.9164343
934,5729,750,492,8,186,306,84330,0.9170854
935,5735,750,494,6,189,305,84414,0.9171238
936,5741,750,494,6,190,304,84498,0.9165484
937,5747,750,494,6,191,303,84588,0.9163961
938,5753,750,494,6,191,303,84690,0.9170359
939,5753,750,500,0,193,307,84781,0.9163951
940,5759,750,494,6,188,306,84866,0.9164505
941,5765,750,494,6,187,307,84954,0.9172837
942,5770,750,495,5,184,311,85038,0.916284
943,5775,750,495,5,183,312,85130,0.9166703
944,5784,750,491,9,181,310,85229,0.9167475
945,5790,750,494,6,188,306,85324,0.9169759
946,5797,750,493,7,187,306,85422,0.9168333
947,5806,750,491,9,188,303,85514,0.917026
948,5811,750,495,5,190,305,85593,0.9171505
949,5817,750,494,6,190,304,85703,0.9164541
950,5821,750,496,4,187,309,85804,0.9169702
951,5825,750,496,4,188,308,85888,0.9171312
952,5833,750,492,8,187,305,85983,0.9174128
953,5840,750,493,7,188,305,86064,0.916447
954,5847,750,493,7,192,301,86163,0.9169836
955,5855,750,492,8,195,297,86250,0.9170241
956,5861,750,494,6,195,299,86343,0.9170001
957,5875,750,486,14,190,296,86438,0.9171789
958,5882,750,493,7,198,295,86527,0.9167595
959,5894,750,488,12,199,289,86618,0.9164906
960,5898,750,496,4,210,286,86705,0.9168482
961,5901,750,497,3,208,289,86801,0.9164894
962,5910,750,491,9,205,286,86902,0.9169767
963,5915,750,495,5,207,288,87000,0.9169623
964,5926,750,489,11,205,284,87097,0.9175867
965,5934,750,492,8,212,280,87199,0.9167692
966,5940,750,494,6,214,280,87289,0.9166656
967,5947,750,493,7,215,278,87377,0.9163019
968,5954,750,493,7,215,278,87458,0.9170329
969,5961,750,493,7,214,279,87538,0.9169463
970,5965,750,496,4,215,281,87619,0.916622
971,5969,750,496,4,213,283,87705,0.9168654
972,5976,750,493,7,213,280,87790,0.9162461
973,5982,750,494,6,212,282,87873,0.9166044
974,5985,750,497,3,209,288,87981,0.9167052
975,5989,750,496,4,205,291,88074,0.9171712
976,5994,750,495,5,203,292,88172,0.9170186
977,6001,750,493,7,205,288,88269,0.916379
978,6004,750,497,3,205,292,88363,0.9168884
979,6011,750,493,7,201,292,88454,0.9169124
980,6013,750,498,2,204,294,88546,0.9171695
981,6016,750,497,3,196,301,88638,0.9172525
982,6024,750,492,8,190,302,88730,0.9169299
983,6029,750,495,5,191,304,88834,0.917079
984,6037,750,492,8,191,301,88912,0.9172331
985,6047,750,490,10,192,298,88985,0.9171433
986,6050,750,497,3,197,300,89086,0.9169879
987,6058,750,492,8,193,299,89189,0.9166118
988,6066,750,492,8,195,297,89279,0.9170757
989,6072,750,494,6,193,301,89370,0.9169431
990,6079,750,493,7,194,299,89468,0.9165054
991,6088,750,491,9,196,295,89586,0.9166409
992,6098,750,490,10,202,288,89711,0.9167196
993,6104,750,494,6,206,288,89805,0.9169143
994,6113,750,491,9,207,284,89906,0.9169112
995,6120,750,493,7,213,280,89992,0.9172369
996,6130,750,490,10,212,278,90087,0.9167126
997,6138,750,492,8,217,275,90165,0.9168723
998,6147,750,491,9,216,275,90256,0.9168425
999,6153,750,494,6,219,275,90377,0.9168789
1000,6157,750,496,4,219,277,90481,0.9163275
