timestep,finished_tasks,backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
589,3556,750,493,7,207,286,52716,0.9170633
590,3564,750,492,8,210,282,52784,0.9170133
591,3567,750,497,3,213,284,52856,0.9170864
592,3574,750,493,7,213,280,52949,0.9170308
593,3581,750,493,7,217,276,53017,0.9168524
594,3592,750,489,11,219,270,53081,0.9171743
595,3600,750,492,8,226,266,53160,0.9166363
596,3605,750,495,5,227,268,53236,0.9171057
597,3612,750,493,7,222,271,53321,0.9168843
598,3618,750,494,6,224,270,53407,0.9168321
599,3628,750,490,10,223,267,53492,0.9169445
600,3636,750,492,8,224,268,53573,0.9169568
601,3639,750,497,3,225,272,53646,0.9171437
602,3643,750,496,4,220,276,53722,0.9169735
603,3646,750,497,3,217,280,53804,0.9168885
604,3651,750,495,5,209,286,53870,0.916796
605,3661,750,490,10,205,285,53943,0.9169288
606,3663,750,498,2,206,292,54016,0.9171569
607,3667,750,496,4,203,293,54099,0.9171877
608,3674,750,493,7,203,290,54172,0.9167271
609,3680,750,494,6,207,287,54232,0.9169756
610,3685,750,495,5,202,293,54288,0.9169118
611,3691,750,494,6,195,299,54358,0.9169896
612,3696,750,495,5,190,305,54417,0.9169958
613,3706,750,490,10,188,302,54481,0.9166768
614,3712,750,494,6,188,306,54542,0.9170642
615,3720,750,492,8,188,304,54607,0.9168863
616,3726,750,494,6,190,304,54686,0.9168936
617,3732,750,494,6,188,306,54774,0.9171255
618,3735,750,497,3,189,308,54859,0.9170653
619,3738,750,497,3,183,314,54938,0.9170523
620,3743,750,495,5,180,315,55036,0.916823
621,3749,750,494,6,177,317,55136,0.9169664
622,3756,750,493,7,178,315,55224,0.9169364
623,3760,750,496,4,180,316,55323,0.9167477
624,3767,750,493,7,177,316,55391,0.9172099
625,3776,750,491,9,178,313,55455,0.9175636
626,3781,750,495,5,181,314,55536,0.9170869
627,3785,750,496,4,177,319,55605,0.9168214
628,3795,750,490,10,179,311,55688,0.9168735
629,3806,750,489,11,183,306,55756,0.9169924
630,3813,750,493,7,188,305,55841,0.916875
631,3820,750,493,7,188,305,55902,0.9168515
632,3833,750,487,13,191,296,55967,0.9171644
633,3835,750,498,2,199,299,56057,0.9170877
634,3844,750,491,9,194,297,56141,0.9171762
635,3850,750,494,6,196,298,56227,0.9170643
636,3855,750,495,5,195,300,56314,0.9170951
637,3859,750,496,4,197,299,56397,0.9171498
638,3868,750,491,9,196,295,56465,0.9170773
639,3876,750,492,8,203,289,56558,0.9168764
640,3880,750,496,4,207,289,56633,0.9168361
641,3892,750,488,12,206,282,56704,0.916927
642,3897,750,495,5,213,282,56789,0.9171316
643,3902,750,495,5,212,283,56889,0.9170585
644,3905,750,497,3,208,289,56966,0.9169942
645,3911,750,494,6,203,291,57045,0.9167742
646,3915,750,496,4,205,291,57114,0.9168526
647,3920,750,495,5,201,294,57200,0.917033
648,3928,750,492,8,200,292,57280,0.9171527
649,3933,750,495,5,202,293,57364,0.9172192
650,3938,750,495,5,199,296,57439,0.9169407
651,3943,750,495,5,199,296,57496,0.9170143
652,3950,750,493,7,193,300,57566,0.9169873
653,3954,750,496,4,192,304,57635,0.9171263
654,3961,750,493,7,192,301,57693,0.9169539
655,3969,750,492,8,192,300,57770,0.9168386
656,3974,750,495,5,192,303,57840,0.9169058
657,3980,750,494,6,190,304,57921,0.9168767
658,3988,750,492,8,188,304,58002,0.9167852
659,3992,750,496,4,189,307,58079,0.9168702
660,3997,750,495,5,190,305,58159,0.9169561
661,4001,750,496,4,187,309,58230,0.9168841
662,4010,750,491,9,185,306,58309,0.9171428
663,4017,750,493,7,189,304,58389,0.9167065
664,4019,750,498,2,184,314,58468,0.9167187
665,4027,750,492,8,174,318,58537,0.9170976
666,4034,750,493,7,171,322,58611,0.9169214
667,4043,750,491,9,173,318,58692,0.9170582
668,4050,750,493,7,177,316,58777,0.9171818
669,4059,750,491,9,179,312,58853,0.9171555
670,4064,750,495,5,183,312,58932,0.9169606
671,4069,750,495,5,180,315,59007,0.9171026
672,4072,750,497,3,180,317,59104,0.917001
673,4076,750,496,4,178,318,59190,0.9172026
674,4084,750,492,8,175,317,59290,0.9169296
675,4089,750,495,5,178,317,59378,0.9170362
676,4099,750,490,10,176,314,59465,0.916933
677,4107,750,492,8,176,316,59558,0.9168298
678,4114,750,493,7,181,312,59651,0.9171126
679,4118,750,496,4,182,314,59740,0.9167857
680,4126,750,492,8,177,315,59830,0.9169168
681,4134,750,492,8,182,310,59911,0.9171642
682,4142,750,492,8,185,307,60003,0.9172645
683,4147,750,495,5,189,306,60090,0.9171008
684,4154,750,493,7,188,305,60181,0.9171537
685,4163,750,491,9,192,299,60276,0.9167579
686,4166,750,497,3,195,302,60377,0.9169428
687,4175,750,491,9,195,296,60462,0.9175246
688,4184,750,491,9,199,292,60555,0.9169858
689,4188,750,496,4,200,296,60633,0.9174696
690,4196,750,492,8,195,297,60721,0.9168661
691,4196,750,500,0,200,300,60804,0.9170908
692,4201,750,495,5,194,301,60881,0.9168794
693,4209,750,492,8,195,297,60958,0.916959
694,4215,750,494,6,195,299,61037,0.9169679
695,4223,750,492,8,189,303,61098,0.9168611
696,4231,750,492,8,190,302,61179,0.9168043
697,4234,750,497,3,193,304,61258,0.9175327
698,4238,750,496,4,192,304,61339,0.9170855
699,4244,750,494,6,189,305,61408,0.9172071
700,4248,750,496,4,188,308,61481,0.9169572
701,4256,750,492,8,186,306,61576,0.9169169
702,4263,750,493,7,188,305,61663,0.916838
703,4271,750,492,8,186,306,61759,0.9170499
704,4277,750,494,6,192,302,61858,0.9169936
705,4284,750,493,7,191,302,61963,0.9170011
706,4289,750,495,5,191,304,62064,0.917002
707,4296,750,493,7,190,303,62153,0.9170059
708,4303,750,493,7,193,300,62236,0.9168808
709,4308,750,495,5,195,300,62315,0.916897
710,4320,750,488,12,196,292,62410,0.9170881
711,4324,750,496,4,200,296,62490,0.9170303
712,4333,750,491,9,197,294,62563,0.9171219
713,4337,750,496,4,198,298,62656,0.9170365
714,4345,750,492,8,197,295,62749,0.916572
715,4354,750,491,9,199,292,62840,0.9171592
716,4359,750,495,5,200,295,62917,0.9172015
717,4363,750,496,4,199,297,63001,0.9171127
718,4367,750,496,4,196,300,63083,0.9169696
719,4374,750,493,7,196,297,63174,0.917227
720,4377,750,497,3,199,298,63246,0.9171406
721,4381,750,496,4,193,303,63334,0.917089
722,4386,750,495,5,190,305,63398,0.9169322
723,4391,750,495,5,194,301,63473,0.9179586
724,4398,750,493,7,192,301,63563,0.91706
725,4402,750,496,4,190,306,63651,0.9173037
726,4406,750,496,4,186,310,63741,0.9170211
727,4413,750,493,7,182,311,63828,0.9172526
728,4416,750,497,3,183,314,63916,0.917213
729,4423,750,493,7,182,311,63996,0.9169418
730,4431,750,492,8,187,305,64096,0.9169944
731,4439,750,492,8,190,302,64181,0.917054
732,4447,750,492,8,193,299,64286,0.917345
733,4451,750,496,4,194,302,64373,0.9169729
734,4457,750,494,6,193,301,64463,0.9175108
735,4466,750,491,9,195,296,64559,0.9170078
736,4474,750,492,8,200,292,64655,0.9170242
737,4478,750,496,4,200,296,64751,0.9174134
738,4484,750,494,6,199,295,64849,0.9169345
739,4492,750,492,8,198,294,64928,0.9174699
740,4501,750,491,9,199,292,65006,0.9172455
741,4507,750,494,6,199,295,65090,0.9178507
742,4513,750,494,6,196,298,65184,0.9170828
743,4521,750,492,8,196,296,65280,0.917153
744,4524,750,497,3,202,295,65362,0.9171396
745,4530,750,494,6,199,295,65444,0.9173058
746,4535,750,495,5,199,296,65527,0.9171513
747,4544,750,491,9,199,292,65628,0.9170368
748,4549,750,495,5,203,292,65728,0.9170382
749,4551,750,498,2,201,297,65821,0.9170285
750,4557,750,494,6,199,295,65907,0.9169234
751,4559,750,498,2,200,298,66008,0.9169659
752,4566,750,493,7,196,297,66089,0.9171218
753,4572,750,494,6,199,295,66190,0.9191793
754,4576,750,496,4,195,301,66285,0.9173226
755,4582,750,494,6,193,301,66381,0.9177786
756,4590,750,492,8,190,302,66479,0.9170542
757,4595,750,495,5,191,304,66583,0.917364
758,4597,750,498,2,192,306,66698,0.9171351
759,4604,750,493,7,187,306,66803,0.9171977
760,4611,750,493,7,189,304,66897,0.9171998
761,4612,750,499,1,193,306,67011,0.9170768
762,4619,750,493,7,187,306,67120,0.9170776
763,4627,750,492,8,187,305,67219,0.9166241
764,4632,750,495,5,187,308,67301,0.9171034
765,4637,750,495,5,188,307,67401,0.9170222
766,4647,750,490,10,192,298,67499,0.9172157
767,4655,750,492,8,200,292,67596,0.9171739
768,4665,750,490,10,200,290,67696,0.9172397
769,4670,750,495,5,207,288,67791,0.9170669
770,4676,750,494,6,207,287,67897,0.917129
771,4683,750,493,7,209,284,68005,0.9170775
772,4684,750,499,1,212,287,68112,0.9171477
773,4689,750,495,5,207,288,68224,0.9170736
774,4695,750,494,6,208,286,68322,0.9172111
775,4703,750,492,8,211,281,68422,0.9169699
776,4709,750,494,6,216,278,68529,0.9170661
777,4715,750,494,6,213,281,68626,0.9169654
778,4726,750,489,11,215,274,68733,0.9172008
779,4730,750,496,4,218,278,68820,0.9172896
780,4735,750,495,5,211,284,68915,0.9171281
781,4740,750,495,5,210,285,69003,0.9172651
782,4746,750,494,6,211,283,69095,0.9171613
783,4754,750,492,8,212,280,69180,0.9169277
784,4761,750,493,7,216,277,69271,0.9172692
785,4769,750,492,8,217,275,69358,0.9174291
786,4772,750,497,3,221,276,69446,0.9173265
787,4776,750,496,4,220,276,69521,0.9177641
788,4781,750,495,5,216,279,69611,0.9168126
789,4788,750,493,7,214,279,69704,0.9178192
790,4795,750,493,7,218,275,69804,0.9174901
791,4797,750,498,2,215,283,69899,0.9171444
792,4804,750,493,7,208,285,69994,0.9174246
793,4809,750,495,5,211,284,70081,0.9173797
794,4817,750,492,8,212,280,70155,0.9171522
795,4818,750,499,1,210,289,70228,0.9172198
796,4826,750,492,8,201,291,70306,0.9173532
797,4829,750,497,3,204,293,70393,0.9176957
798,4830,750,499,1,200,299,70473,0.9164196
799,4837,750,493,7,194,299,70566,0.9172501
800,4843,750,494,6,197,297,70634,0.9172502
801,4850,750,493,7,194,299,70706,0.9172382
802,4862,750,488,12,194,294,70795,0.9173541
803,4870,750,492,8,201,291,70881,0.917172
804,4874,750,496,4,203,293,70969,0.9169127
805,4879,750,495,5,203,292,71059,0.9171947
806,4884,750,495,5,202,293,71136,0.9170007
807,4888,750,496,4,197,299,71217,0.9172847
808,4890,750,498,2,196,302,71307,0.9171668
809,4897,750,493,7,190,303,71399,0.9171529
810,4903,750,494,6,190,304,71511,0.9173051
811,4907,750,496,4,191,305,71613,0.9176424
812,4914,750,493,7,187,306,71717,0.9170209
813,4919,750,495,5,189,306,71817,0.9171197
814,4924,750,495,5,189,306,71927,0.9171733
815,4935,750,489,11,187,302,72021,0.9174874
816,4939,750,496,4,193,303,72127,0.9173046
817,4945,750,494,6,195,299,72230,0.9170637
818,4953,750,492,8,198,294,72312,0.9174666
819,4960,750,493,7,200,293,72408,0.9170971
820,4964,750,496,4,203,293,72511,0.9174371
821,4970,750,494,6,203,291,72623,0.9172849
822,4980,750,490,10,205,285,72718,0.9170967
823,4982,750,498,2,209,289,72832,0.9170834
824,4987,750,495,5,207,288,72932,0.9171871
825,4989,750,498,2,205,293,73027,0.9171237
826,4995,750,494,6,200,294,73132,0.917182
827,5005,750,490,10,197,293,73230,0.9171377
828,5012,750,493,7,199,294,73326,0.9172112
829,5020,750,492,8,199,293,73420,0.9169092
830,5020,750,500,0,200,300,73496,0.9170596
831,5029,750,491,9,194,297,73581,0.9169403
832,5037,750,492,8,198,294,73666,0.9171958
833,5044,750,493,7,200,293,73759,0.9171476
834,5054,750,490,10,199,291,73860,0.9169641
835,5060,750,494,6,203,291,73949,0.9171448
836,5063,750,497,3,201,296,74031,0.917533
837,5070,750,493,7,197,296,74128,0.9169301
838,5076,750,494,6,200,294,74212,0.9172407
839,5080,750,496,4,200,296,74298,0.9172746
840,5089,750,491,9,202,289,74383,0.9173336
841,5099,750,490,10,202,288,74458,0.9170903
842,5101,750,498,2,204,294,74534,0.9180123
843,5104,750,497,3,201,296,74615,0.9172293
844,5114,750,490,10,199,291,74686,0.9172052
845,5116,750,498,2,203,295,74759,0.9173366
846,5122,750,494,6,200,294,74833,0.9170091
847,5128,750,494,6,196,298,74919,0.9171405
848,5134,750,494,6,196,298,74986,0.9169649
849,5140,750,494,6,195,299,75070,0.9169053
850,5146,750,494,6,191,303,75141,0.9168552
851,5148,750,498,2,191,307,75223,0.9169667
852,5155,750,493,7,186,307,75307,0.916969
853,5159,750,496,4,189,307,75403,0.9169618
854,5163,750,496,4,185,311,75503,0.9170867
855,5175,750,488,12,184,304,75580,0.9173998
856,5181,750,494,6,189,305,75671,0.9169889
857,5188,750,493,7,189,304,75765,0.9170041
858,5192,750,496,4,189,307,75852,0.9169014
859,5202,750,490,10,187,303,75943,0.9169684
860,5206,750,496,4,193,303,76023,0.917118
861,5211,750,495,5,193,302,76116,0.9168397
862,5219,750,492,8,196,296,76190,0.9169491
863,5224,750,495,5,201,294,76263,0.9168653
864,5233,750,491,9,199,292,76334,0.9169214
865,5239,750,494,6,202,292,76407,0.9173179
866,5252,750,487,13,203,284,76489,0.9173376
867,5256,750,496,4,210,286,76587,0.917011
868,5260,750,496,4,203,293,76669,0.9169909
869,5272,750,488,12,204,284,76771,0.9176157
870,5275,750,497,3,211,286,76852,0.9166294
871,5285,750,490,10,207,283,76926,0.9170272
872,5289,750,496,4,211,285,77005,0.916898
873,5292,750,497,3,203,294,77120,0.9169142
874,5299,750,493,7,196,297,77214,0.9169705
875,5309,750,490,10,199,291,77316,0.9169012
876,5315,750,494,6,200,294,77411,0.9171859
877,5324,750,491,9,195,296,77487,0.9177149
878,5335,750,489,11,201,288,77556,0.9173362
879,5339,750,496,4,206,290,77642,0.917161
880,5343,750,496,4,206,290,77745,0.9173022
881,5350,750,493,7,203,290,77830,0.9172419
882,5358,750,492,8,207,285,77915,0.9171399
883,5360,750,498,2,206,292,77984,0.9171871
884,5366,750,494,6,203,291,78066,0.9171064
885,5372,750,494,6,205,289,78144,0.9195295
886,5377,750,495,5,207,288,78231,0.9170807
887,5385,750,492,8,205,287,78303,0.917263
888,5388,750,497,3,209,288,78395,0.9166598
889,5394,750,494,6,205,289,78490,0.9172167
890,5398,750,496,4,207,289,78575,0.9172258
891,5408,750,490,10,207,283,78651,0.9171268
892,5415,750,493,7,211,282,78736,0.917071
893,5419,750,496,4,212,284,78812,0.9173183
894,5426,750,493,7,211,282,78900,0.9170876
895,5431,750,495,5,210,285,78987,0.917205
896,5434,750,497,3,205,292,79096,0.9171469
897,5439,750,495,5,201,294,79203,0.9171721
898,5445,750,494,6,196,298,79274,0.9171678
899,5450,750,495,5,198,297,79364,0.9169556
900,5455,750,495,5,198,297,79445,0.9170412
901,5461,750,494,6,200,294,79517,0.9172195
902,5472,750,489,11,197,292,79573,0.9169797
903,5480,750,492,8,201,291,79640,0.916884
904,5487,750,493,7,203,290,79710,0.9172155
905,5492,750,495,5,202,293,79805,0.9170025
906,5497,750,495,5,202,293,79890,0.9171021
907,5507,750,490,10,196,294,79974,0.9169626
908,5511,750,496,4,202,294,80050,0.9169616
909,5512,750,499,1,198,301,80125,0.9187453
910,5523,750,489,11,191,298,80193,0.9164666
911,5530,750,493,7,193,300,80269,0.9171211
912,5534,750,496,4,193,303,80334,0.916866
913,5541,750,493,7,193,300,80413,0.9169041
914,5546,750,495,5,196,299,80481,0.9175704
915,5552,750,494,6,196,298,80554,0.9172784
916,5558,750,494,6,198,296,80636,0.9174457
917,5564,750,494,6,197,297,80705,0.9172162
918,5570,750,494,6,195,299,80784,0.9169436
919,5573,750,497,3,190,307,80863,0.9169407
920,5582,750,491,9,182,309,80921,0.9169927
921,5587,750,495,5,186,309,80988,0.9172658
922,5589,750,498,2,186,312,81065,0.9171378
923,5597,750,492,8,184,308,81144,0.9167015
924,5610,750,487,13,187,300,81220,0.9167435
925,5615,750,495,5,191,304,81311,0.9168938
926,5623,750,492,8,188,304,81383,0.9169103
927,5631,750,492,8,190,302,81464,0.9171634
928,5640,750,491,9,193,298,81543,0.9169744
929,5646,750,494,6,198,296,81623,0.9168613
930,5654,750,492,8,197,295,81717,0.9168602
931,5661,750,493,7,196,297,81784,0.9169832
932,5669,750,492,8,196,296,81869,0.9171074
933,5676,750,493,7,197,296,81946,0.9168756
934,5683,750,493,7,193,300,82023,0.9170036
935,5692,750,491,9,197,294,82121,0.9172148
936,5697,750,495,5,201,294,82199,0.9171855
937,5701,750,496,4,203,293,82269,0.9169668
938,5703,750,498,2,202,296,82341,0.9171506
939,5708,750,495,5,196,299,82419,0.9168978
940,5717,750,491,9,199,292,82495,0.916863
941,5723,750,494,6,202,292,82586,0.9168543
942,5729,750,494,6,204,290,82673,0.9167869
943,5736,750,493,7,198,295,82758,0.9168762
944,5741,750,495,5,198,297,82852,0.9171798
945,5746,750,495,5,198,297,82943,0.9171078
946,5754,750,492,8,195,297,83014,0.9167659
947,5757,750,497,3,197,300,83103,0.9171382
948,5766,750,491,9,190,301,83178,0.9178577
949,5773,750,493,7,190,303,83266,0.9171751
950,5782,750,491,9,193,298,83348,0.9168187
951,5787,750,495,5,196,299,83426,0.9171098
952,5791,750,496,4,193,303,83504,0.9172057
953,5797,750,494,6,193,301,83572,0.9175012
954,5801,750,496,4,187,309,83642,0.9173558
955,5811,750,490,10,179,311,83718,0.9173834
956,5816,750,495,5,178,317,83785,0.9170733
957,5822,750,494,6,179,315,83858,0.9170875
958,5832,750,490,10,175,315,83939,0.9172465
959,5842,750,490,10,181,309,84019,0.9173846
960,5848,750,494,6,186,308,84104,0.9169908
961,5851,750,497,3,186,311,84177,0.9169684
962,5859,750,492,8,182,310,84243,0.9171262
963,5864,750,495,5,185,310,84343,0.9172257
964,5870,750,494,6,184,310,84426,0.9171912
965,5877,750,493,7,184,309,84512,0.9173262
966,5884,750,493,7,185,308,84593,0.916916
967,5892,750,492,8,183,309,84664,0.9168876
968,5898,750,494,6,186,308,84729,0.9172693
969,5904,750,494,6,185,309,84803,0.9171259
970,5909,750,495,5,188,307,84890,0.9170648
971,5917,750,492,8,188,304,84982,0.9173115
972,5928,750,489,11,191,298,85057,0.9173084
973,5931,750,497,3,197,300,85149,0.9169479
974,5936,750,495,5,193,302,85233,0.9175685
975,5942,750,494,6,193,301,85315,0.9168859
976,5948,750,494,6,196,298,85400,0.9172435
977,5955,750,493,7,195,298,85479,0.9170594
978,5959,750,496,4,199,297,85560,0.9170369
979,5969,750,490,10,197,293,85649,0.9169442
980,5975,750,494,6,204,290,85748,0.917825
981,5980,750,495,5,207,288,85831,0.9173809
982,5988,750,492,8,204,288,85930,0.9169005
983,5993,750,495,5,203,292,86012,0.916575
984,5996,750,497,3,205,292,86103,0.9164421
985,6001,750,495,5,202,293,86196,0.9168739
986,6009,750,492,8,203,289,86277,0.9171662
987,6019,750,490,10,201,289,86351,0.9171846
988,6025,750,494,6,206,288,86434,0.9175075
989,6032,750,493,7,202,291,86508,0.9170934
990,6036,750,496,4,200,296,86581,0.9173399
991,6042,750,494,6,200,294,86665,0.917153
992,6048,750,494,6,201,293,86767,0.9171352
993,6054,750,494,6,204,290,86861,0.9170213
994,6059,750,495,5,206,289,86965,0.9175697
995,6063,750,496,4,208,288,87065,0.9171394
996,6071,750,492,8,204,288,87138,0.9173803
997,6077,750,494,6,202,292,87217,0.9170741
998,6082,750,495,5,204,291,87283,0.9172642
999,6094,750,488,12,202,286,87372,0.9170228
1000,6099,750,495,5,208,287,87472,0.9171084
