timestep,finished_tasks,backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
589,3595,750,492,8,199,293,54381,0.9171172
590,3598,750,497,3,196,301,54481,0.916603
591,3603,750,495,5,189,306,54553,0.916523
592,3608,750,495,5,184,311,54641,0.9166027
593,3613,750,495,5,181,314,54736,0.9170773
594,3621,750,492,8,182,310,54843,0.9163612
595,3628,750,493,7,184,309,54921,0.9164587
596,3636,750,492,8,187,305,55005,0.9167239
597,3647,750,489,11,193,296,55085,0.9170905
598,3650,750,497,3,200,297,55158,0.9170124
599,3654,750,496,4,199,297,55239,0.9166491
600,3660,750,494,6,198,296,55328,0.9166176
601,3665,750,495,5,198,297,55421,0.9168439
602,3673,750,492,8,195,297,55521,0.9166749
603,3679,750,494,6,194,300,55623,0.916481
604,3684,750,495,5,197,298,55733,0.9167266
605,3692,750,492,8,196,296,55842,0.9171368
606,3698,750,494,6,199,295,55948,0.9163105
607,3704,750,494,6,200,294,56062,0.9164891
608,3712,750,492,8,203,289,56158,0.9163418
609,3719,750,493,7,202,291,56251,0.9175471
610,3725,750,494,6,206,288,56335,0.9167417
611,3733,750,492,8,204,288,56430,0.916464
612,3738,750,495,5,207,288,56523,0.9168153
613,3744,750,494,6,207,287,56615,0.9166435
614,3750,750,494,6,208,286,56704,0.9166206
615,3759,750,491,9,209,282,56794,0.9168859
616,3765,750,494,6,212,282,56884,0.9169514
617,3772,750,493,7,212,281,56986,0.9165999
618,3776,750,496,4,213,283,57098,0.9162801
619,3780,750,496,4,212,284,57219,0.9168468
620,3785,750,495,5,211,284,57345,0.9163991
621,3791,750,494,6,208,286,57459,0.9162859
622,3795,750,496,4,206,290,57557,0.916239
623,3801,750,494,6,202,292,57659,0.9167669
624,3809,750,492,8,202,290,57775,0.916752
625,3813,750,496,4,203,293,57860,0.9165704
626,3817,750,496,4,202,294,57961,0.9169219
627,3824,750,493,7,204,289,58081,0.9169473
628,3829,750,495,5,206,289,58184,0.9163935
629,3839,750,490,10,204,286,58307,0.9174232
630,3849,750,490,10,211,279,58402,0.9172804
631,3856,750,493,7,215,278,58499,0.9164439
632,3859,750,497,3,216,281,58611,0.9166296
633,3861,750,498,2,209,289,58714,0.916911
634,3869,750,492,8,206,286,58812,0.9168723
635,3873,750,496,4,211,285,58913,0.9162718
636,3881,750,492,8,208,284,58996,0.9168789
637,3887,750,494,6,206,288,59094,0.9168835
638,3894,750,493,7,208,285,59195,0.9169628
639,3898,750,496,4,208,288,59286,0.9163421
640,3902,750,496,4,204,292,59390,0.9165031
641,3905,750,497,3,204,293,59496,0.9169151
642,3918,750,487,13,200,287,59615,0.9170741
643,3925,750,493,7,208,285,59708,0.9170234
644,3928,750,497,3,207,290,59807,0.9168628
645,3931,750,497,3,203,294,59920,0.9167208
646,3938,750,493,7,200,293,60023,0.9163637
647,3942,750,496,4,205,291,60146,0.9170524
648,3950,750,492,8,204,288,60249,0.9163723
649,3956,750,494,6,206,288,60363,0.9168664
650,3962,750,494,6,208,286,60488,0.9164207
651,3969,750,493,7,205,288,60597,0.9164394
652,3973,750,496,4,210,286,60701,0.916852
653,3977,750,496,4,210,286,60804,0.9172412
654,3987,750,490,10,207,283,60911,0.9168552
655,3991,750,496,4,208,288,61015,0.9168082
656,3997,750,494,6,208,286,61110,0.9165083
657,4005,750,492,8,210,282,61198,0.9172124
658,4015,750,490,10,214,276,61289,0.916555
659,4023,750,492,8,218,274,61372,0.9168233
660,4030,750,493,7,224,269,61461,0.9168985
661,4034,750,496,4,226,270,61565,0.9166363
662,4039,750,495,5,225,270,61674,0.9171056
663,4049,750,490,10,223,267,61767,0.9171728
664,4054,750,495,5,228,267,61860,0.9167602
665,4058,750,496,4,226,270,61962,0.916716
666,4061,750,497,3,227,270,62057,0.9172953
667,4066,750,495,5,223,272,62151,0.917203
668,4071,750,495,5,220,275,62234,0.9164219
669,4074,750,497,3,217,280,62334,0.9165974
670,4081,750,493,7,211,282,62417,0.9164459
671,4086,750,495,5,214,281,62493,0.9163929
672,4100,750,486,14,214,272,62581,0.9168268
673,4102,750,498,2,222,276,62676,0.916812
674,4106,750,496,4,211,285,62755,0.9164714
675,4110,750,496,4,210,286,62838,0.9170352
676,4118,750,492,8,208,284,62929,0.9172231
677,4124,750,494,6,208,286,63006,0.9165513
678,4128,750,496,4,204,292,63084,0.9168318
679,4136,750,492,8,203,289,63172,0.9169596
680,4140,750,496,4,209,287,63270,0.9162875
681,4146,750,494,6,206,288,63353,0.9169254
682,4153,750,493,7,208,285,63443,0.9163345
683,4157,750,496,4,208,288,63529,0.9167497
684,4161,750,496,4,203,293,63608,0.916676
685,4172,750,489,11,205,284,63701,0.9163288
686,4175,750,497,3,212,285,63796,0.9170266
687,4181,750,494,6,210,284,63886,0.9172811
688,4186,750,495,5,207,288,63978,0.9167131
689,4195,750,491,9,204,287,64052,0.9168952
690,4200,750,495,5,205,290,64147,0.9165558
691,4210,750,490,10,206,284,64240,0.9163782
692,4217,750,493,7,207,286,64328,0.9170415
693,4222,750,495,5,205,290,64430,0.9162559
694,4231,750,491,9,203,288,64523,0.9166616
695,4238,750,493,7,203,290,64600,0.9164683
696,4244,750,494,6,200,294,64682,0.9171733
697,4249,750,495,5,197,298,64759,0.9169917
698,4257,750,492,8,195,297,64820,0.9164945
699,4262,750,495,5,199,296,64903,0.9162712
700,4266,750,496,4,199,297,64997,0.9170484
701,4271,750,495,5,202,293,65085,0.9168596
702,4276,750,495,5,200,295,65183,0.9168671
703,4282,750,494,6,195,299,65285,0.9167885
704,4288,750,494,6,192,302,65379,0.9170301
705,4292,750,496,4,193,303,65452,0.9172085
706,4300,750,492,8,188,304,65533,0.9171988
707,4307,750,493,7,186,307,65611,0.9167632
708,4314,750,493,7,184,309,65687,0.9165188
709,4316,750,498,2,184,314,65772,0.917306
710,4320,750,496,4,180,316,65854,0.916783
711,4326,750,494,6,178,316,65940,0.9168549
712,4332,750,494,6,177,317,66041,0.9166388
713,4335,750,497,3,177,320,66122,0.9172458
714,4339,750,496,4,175,321,66209,0.9168533
715,4341,750,498,2,175,323,66296,0.9168563
716,4350,750,491,9,170,321,66381,0.9172498
717,4356,750,494,6,173,321,66472,0.9172681
718,4362,750,494,6,175,319,66554,0.9168874
719,4371,750,491,9,172,319,66637,0.9165432
720,4378,750,493,7,175,318,66717,0.9167536
721,4385,750,493,7,176,317,66798,0.9165276
722,4393,750,492,8,174,318,66893,0.9164034
723,4405,750,488,12,179,309,66967,0.9170354
724,4411,750,494,6,189,305,67050,0.9176711
725,4417,750,494,6,189,305,67121,0.9167458
726,4423,750,494,6,186,308,67211,0.9169373
727,4431,750,492,8,185,307,67305,0.9164871
728,4435,750,496,4,190,306,67400,0.9171245
729,4441,750,494,6,188,306,67488,0.9169049
730,4451,750,490,10,187,303,67561,0.9169916
731,4452,750,499,1,193,306,67635,0.9171588
732,4457,750,495,5,185,310,67713,0.9165172
733,4466,750,491,9,184,307,67789,0.9171218
734,4474,750,492,8,185,307,67870,0.9164828
735,4477,750,497,3,187,310,67944,0.9168732
736,4483,750,494,6,185,309,68034,0.9164949
737,4490,750,493,7,183,310,68123,0.9171225
738,4497,750,493,7,183,310,68202,0.9170678
739,4502,750,495,5,188,307,68285,0.9172523
740,4510,750,492,8,188,304,68364,0.9170439
741,4515,750,495,5,189,306,68456,0.9164474
742,4524,750,491,9,187,304,68536,0.9172157
743,4527,750,497,3,186,311,68610,0.9163852
744,4529,750,498,2,183,315,68704,0.916827
745,4537,750,492,8,178,314,68781,0.9163639
746,4543,750,494,6,176,318,68881,0.916935
747,4548,750,495,5,173,322,68970,0.916583
748,4555,750,493,7,175,318,69046,0.9169768
749,4560,750,495,5,175,320,69131,0.9176065
750,4569,750,491,9,174,317,69215,0.9165321
751,4575,750,494,6,179,315,69284,0.9167161
752,4578,750,497,3,181,316,69372,0.9171116
753,4585,750,493,7,180,313,69459,0.9170446
754,4591,750,494,6,183,311,69553,0.9163496
755,4594,750,497,3,184,313,69645,0.9170906
756,4600,750,494,6,179,315,69739,0.9163468
757,4610,750,490,10,178,312,69826,0.9168571
758,4621,750,489,11,184,305,69914,0.9166737
759,4626,750,495,5,191,304,70001,0.9170247
760,4634,750,492,8,187,305,70084,0.9163887
761,4641,750,493,7,191,302,70164,0.9172279
762,4646,750,495,5,191,304,70259,0.9171048
763,4652,750,494,6,189,305,70348,0.9169695
764,4660,750,492,8,188,304,70409,0.9176569
765,4667,750,493,7,186,307,70488,0.9170885
766,4668,750,499,1,187,312,70565,0.9172825
767,4673,750,495,5,178,317,70665,0.9172389
768,4681,750,492,8,172,320,70737,0.9164761
769,4685,750,496,4,176,320,70812,0.9162909
770,4690,750,495,5,176,319,70895,0.9166576
771,4700,750,490,10,177,313,70986,0.9165848
772,4708,750,492,8,181,311,71065,0.9168968
773,4714,750,494,6,184,310,71145,0.9165717
774,4721,750,493,7,187,306,71224,0.9163071
775,4728,750,493,7,183,310,71306,0.9171562
776,4732,750,496,4,185,311,71394,0.9166252
777,4740,750,492,8,182,310,71478,0.9167596
778,4744,750,496,4,185,311,71552,0.9171479
779,4751,750,493,7,185,308,71625,0.9163343
780,4754,750,497,3,186,311,71710,0.9168565
781,4764,750,490,10,186,304,71818,0.9163743
782,4771,750,493,7,192,301,71906,0.9161772
783,4774,750,497,3,194,303,71993,0.9164306
784,4780,750,494,6,192,302,72070,0.9170163
785,4792,750,488,12,196,292,72171,0.9168054
786,4800,750,492,8,200,292,72250,0.9169646
787,4811,750,489,11,201,288,72339,0.9166604
788,4816,750,495,5,207,288,72435,0.9163533
789,4824,750,492,8,205,287,72524,0.9168405
790,4830,750,494,6,210,284,72601,0.9170151
791,4836,750,494,6,209,285,72684,0.9167713
792,4842,750,494,6,214,280,72787,0.9164496
793,4848,750,494,6,215,279,72885,0.9163962
794,4851,750,497,3,215,282,72974,0.9170387
795,4857,750,494,6,208,286,73056,0.9167017
796,4863,750,494,6,210,284,73131,0.9169711
797,4870,750,493,7,209,284,73201,0.9171496
798,4878,750,492,8,209,283,73288,0.917047
799,4885,750,493,7,209,284,73370,0.9165423
800,4888,750,497,3,214,283,73456,0.9168014
801,4892,750,496,4,207,289,73541,0.9165351
802,4899,750,493,7,202,291,73618,0.9178098
803,4906,750,493,7,197,296,73704,0.9164617
804,4912,750,494,6,201,293,73800,0.9169742
805,4919,750,493,7,203,290,73892,0.9166154
806,4928,750,491,9,206,285,73981,0.9173225
807,4935,750,493,7,209,284,74058,0.9169315
808,4946,750,489,11,210,279,74140,0.9171565
809,4950,750,496,4,212,284,74215,0.9166629
810,4956,750,494,6,209,285,74293,0.9170991
811,4961,750,495,5,212,283,74373,0.9164271
812,4969,750,492,8,206,286,74454,0.9166994
813,4975,750,494,6,205,289,74527,0.9162721
814,4977,750,498,2,204,294,74618,0.9167423
815,4984,750,493,7,200,293,74693,0.9171385
816,4991,750,493,7,201,292,74781,0.916681
817,5000,750,491,9,204,287,74871,0.9172001
818,5004,750,496,4,210,286,74970,0.9163922
819,5013,750,491,9,207,284,75049,0.917109
820,5023,750,490,10,210,280,75141,0.9170096
821,5027,750,496,4,215,281,75228,0.9162683
822,5038,750,489,11,215,274,75321,0.917223
823,5043,750,495,5,215,280,75401,0.9166188
824,5046,750,497,3,217,280,75498,0.9164804
825,5055,750,491,9,216,275,75573,0.9163914
826,5062,750,493,7,218,275,75651,0.9167303
827,5070,750,492,8,219,273,75714,0.9167421
828,5075,750,495,5,221,274,75796,0.9171251
829,5081,750,494,6,217,277,75870,0.9168467
830,5087,750,494,6,215,279,75948,0.9171189
831,5094,750,493,7,214,279,76014,0.9162196
832,5101,750,493,7,215,278,76079,0.9162781
833,5104,750,497,3,221,276,76153,0.9171998
834,5111,750,493,7,215,278,76229,0.9168956
835,5117,750,494,6,218,276,76309,0.9165139
836,5124,750,493,7,216,277,76395,0.9170456
837,5130,750,494,6,217,277,76472,0.916501
838,5136,750,494,6,215,279,76551,0.9169187
839,5149,750,487,13,214,273,76636,0.9169438
840,5155,750,494,6,221,273,76715,0.9166396
841,5161,750,494,6,216,278,76803,0.9168276
842,5167,750,494,6,211,283,76876,0.9171277
843,5179,750,488,12,210,278,76943,0.9164172
844,5185,750,494,6,217,277,77004,0.9166776
845,5191,750,494,6,216,278,77076,0.9166104
846,5197,750,494,6,214,280,77144,0.9164866
847,5199,750,498,2,215,283,77199,0.9167983
848,5208,750,491,9,207,284,77263,0.9163476
849,5214,750,494,6,204,290,77336,0.916888
850,5225,750,489,11,200,289,77407,0.9163902
851,5226,750,499,1,208,291,77467,0.9171592
852,5230,750,496,4,202,294,77533,0.9167256
853,5236,750,494,6,200,294,77605,0.9169137
854,5242,750,494,6,195,299,77670,0.9170119
855,5248,750,494,6,194,300,77746,0.9164669
856,5256,750,492,8,190,302,77833,0.9171139
857,5263,750,493,7,190,303,77897,0.9170801
858,5270,750,493,7,187,306,77977,0.9167036
859,5278,750,492,8,190,302,78051,0.9166074
860,5283,750,495,5,192,303,78123,0.9169513
861,5286,750,497,3,190,307,78194,0.9171493
862,5291,750,495,5,182,313,78278,0.916774
863,5298,750,493,7,182,311,78355,0.9166938
864,5304,750,494,6,184,310,78425,0.9164432
865,5313,750,491,9,184,307,78495,0.9169625
866,5315,750,498,2,186,312,78569,0.9168728
867,5324,750,491,9,180,311,78642,0.9172885
868,5331,750,493,7,187,306,78720,0.9172362
869,5340,750,491,9,185,306,78798,0.9165904
870,5348,750,492,8,191,301,78867,0.9169436
871,5356,750,492,8,190,302,78941,0.9166571
872,5361,750,495,5,191,304,79029,0.9165745
873,5367,750,494,6,190,304,79112,0.9165512
874,5373,750,494,6,187,307,79187,0.9162842
875,5380,750,493,7,186,307,79286,0.9170039
876,5390,750,490,10,183,307,79391,0.9166566
877,5394,750,496,4,188,308,79464,0.9171277
878,5398,750,496,4,187,309,79540,0.9166292
879,5405,750,493,7,184,309,79620,0.9169997
880,5412,750,493,7,186,307,79701,0.9167091
881,5420,750,492,8,189,303,79787,0.9165435
882,5426,750,494,6,191,303,79870,0.9168579
883,5430,750,496,4,184,312,79944,0.9171896
884,5436,750,494,6,183,311,80012,0.9166049
885,5446,750,490,10,185,305,80101,0.9168679
886,5453,750,493,7,191,302,80174,0.9171477
887,5460,750,493,7,194,299,80252,0.9169138
888,5467,750,493,7,195,298,80337,0.9165605
889,5470,750,497,3,193,304,80425,0.9162971
890,5479,750,491,9,187,304,80510,0.9165172
891,5481,750,498,2,190,308,80605,0.9170728
892,5491,750,490,10,186,304,80689,0.9164927
893,5503,750,488,12,189,299,80784,0.9168116
894,5505,750,498,2,194,304,80895,0.9164589
895,5510,750,495,5,191,304,80975,0.9171843
896,5519,750,491,9,186,305,81055,0.9164088
897,5525,750,494,6,190,304,81135,0.9170385
898,5529,750,496,4,191,305,81242,0.9164688
899,5535,750,494,6,187,307,81340,0.916665
900,5537,750,498,2,185,313,81427,0.9166438
901,5543,750,494,6,178,316,81513,0.9168003
902,5553,750,490,10,175,315,81606,0.9170769
903,5557,750,496,4,180,316,81704,0.9163587
904,5562,750,495,5,180,315,81816,0.9167332
905,5571,750,491,9,180,311,81920,0.9170208
906,5578,750,493,7,183,310,82017,0.9164048
907,5584,750,494,6,188,306,82110,0.9172636
908,5589,750,495,5,191,304,82209,0.9172409
909,5596,750,493,7,193,300,82315,0.9164264
910,5604,750,492,8,194,298,82414,0.9169152
911,5612,750,492,8,199,293,82509,0.917017
912,5618,750,494,6,201,293,82599,0.9171765
913,5626,750,492,8,203,289,82705,0.9169704
914,5634,750,492,8,203,289,82799,0.9170855
915,5643,750,491,9,202,289,82900,0.917182
916,5646,750,497,3,206,291,82995,0.9166284
917,5652,750,494,6,204,290,83105,0.9166184
918,5657,750,495,5,205,290,83215,0.9171465
919,5661,750,496,4,206,290,83313,0.917114
920,5665,750,496,4,200,296,83425,0.916613
921,5674,750,491,9,196,295,83524,0.9168258
922,5683,750,491,9,201,290,83605,0.9164348
923,5688,750,495,5,202,293,83695,0.9167123
924,5691,750,497,3,203,294,83786,0.9166719
925,5695,750,496,4,198,298,83879,0.9170531
926,5699,750,496,4,196,300,83974,0.9171041
927,5705,750,494,6,195,299,84070,0.9165353
928,5710,750,495,5,195,300,84160,0.9172287
929,5713,750,497,3,197,300,84254,0.916598
930,5720,750,493,7,195,298,84358,0.9164836
931,5724,750,496,4,200,296,84445,0.9167581
932,5730,750,494,6,199,295,84526,0.9163465
933,5734,750,496,4,202,294,84618,0.9184843
934,5738,750,496,4,200,296,84716,0.9162546
935,5744,750,494,6,198,296,84814,0.9164448
936,5748,750,496,4,200,296,84915,0.9172663
937,5756,750,492,8,198,294,85011,0.9168237
938,5760,750,496,4,198,298,85102,0.9168114
939,5766,750,494,6,198,296,85189,0.9167251
940,5774,750,492,8,195,297,85276,0.9164938
941,5782,750,492,8,199,293,85365,0.917147
942,5789,750,493,7,202,291,85452,0.9170601
943,5793,750,496,4,204,292,85551,0.9167171
944,5799,750,494,6,205,289,85640,0.9169689
945,5806,750,493,7,206,287,85743,0.91638
946,5812,750,494,6,207,287,85830,0.917244
947,5822,750,490,10,205,285,85931,0.9168666
948,5829,750,493,7,209,284,86007,0.9171812
949,5834,750,495,5,207,288,86080,0.9170043
950,5842,750,492,8,206,286,86170,0.9166261
951,5848,750,494,6,204,290,86261,0.916404
952,5853,750,495,5,204,291,86351,0.9171317
953,5859,750,494,6,205,289,86427,0.9164367
954,5869,750,490,10,206,284,86530,0.9163323
955,5872,750,497,3,211,286,86642,0.9170472
956,5879,750,493,7,211,282,86751,0.9163037
957,5888,750,491,9,208,283,86840,0.9171583
958,5890,750,498,2,210,288,86928,0.9171816
959,5893,750,497,3,205,292,87012,0.9161727
960,5899,750,494,6,199,295,87093,0.9169474
961,5906,750,493,7,195,298,87194,0.9166993
962,5912,750,494,6,195,299,87280,0.9163342
963,5917,750,495,5,197,298,87377,0.9167714
964,5926,750,491,9,192,299,87480,0.9172184
965,5930,750,496,4,195,301,87578,0.9169236
966,5933,750,497,3,190,307,87684,0.9164059
967,5937,750,496,4,185,311,87789,0.9163258
968,5940,750,497,3,186,311,87900,0.9170386
969,5948,750,492,8,185,307,87988,0.9169248
970,5953,750,495,5,188,307,88077,0.9167053
971,5961,750,492,8,186,306,88156,0.9167489
972,5966,750,495,5,187,308,88250,0.9169047
973,5971,750,495,5,188,307,88334,0.9167397
974,5980,750,491,9,190,301,88421,0.9167218
975,5988,750,492,8,196,296,88506,0.9171582
976,5992,750,496,4,201,295,88607,0.9168196
977,6000,750,492,8,200,292,88699,0.9162235
978,6003,750,497,3,199,298,88800,0.9164791
979,6011,750,492,8,198,294,88885,0.9170847
980,6019,750,492,8,200,292,88981,0.9166487
981,6028,750,491,9,205,286,89078,0.9171441
982,6034,750,494,6,209,285,89188,0.9168772
983,6039,750,495,5,204,291,89270,0.9171443
984,6042,750,497,3,205,292,89365,0.9165234
985,6050,750,492,8,204,288,89462,0.9166663
986,6058,750,492,8,205,287,89554,0.9172046
987,6065,750,493,7,204,289,89639,0.9166852
988,6073,750,492,8,207,285,89714,0.9164042
989,6076,750,497,3,208,289,89799,0.9163921
990,6081,750,495,5,205,290,89893,0.9168429
991,6091,750,490,10,206,284,89987,0.916468
992,6098,750,493,7,211,282,90079,0.9173117
993,6101,750,497,3,214,283,90178,0.916737
994,6112,750,489,11,208,281,90275,0.9165379
995,6119,750,493,7,213,280,90364,0.9169975
996,6124,750,495,5,211,284,90449,0.9164092
997,6130,750,494,6,214,280,90538,0.9167129
998,6137,750,493,7,215,278,90637,0.9164185
999,6144,750,493,7,220,273,90731,0.9168463
1000,6152,750,492,8,225,267,90832,0.9169901
