"ResultFile","ResultRoot","LegacyMakespan","FinishedTasks","TaskMetricFile","TaskRows","UnfinishedTasks","ActualMakespan","AllTasksCompleted","DeltaActualMinusLegacy","PlannerErrors","ScheduleErrors","EntryTimeouts","AuditStatus"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n100\seed_1.json","f5_n100","163","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n100\seed_1.task_metrics.csv","500","0","172","True","9","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n100\seed_2.json","f5_n100","171","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n100\seed_2.task_metrics.csv","500","0","181","True","10","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n50\seed_0.json","f5_n50","264","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n50\seed_0.task_metrics.csv","500","0","276","True","12","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n50\seed_1.json","f5_n50","273","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n50\seed_1.task_metrics.csv","500","0","284","True","11","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n50\seed_2.json","f5_n50","277","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n50\seed_2.task_metrics.csv","500","0","278","True","1","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n80\seed_0.json","f5_n80","202","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n80\seed_0.task_metrics.csv","500","0","210","True","8","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n80\seed_1.json","f5_n80","197","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n80\seed_1.task_metrics.csv","500","0","208","True","11","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n80\seed_2.json","f5_n80","198","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_gated_screen\f5_n80\seed_2.task_metrics.csv","500","0","203","True","5","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n100\seed_0.json","f10_n100","175","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n100\seed_0.task_metrics.csv","500","0","180","True","5","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n100\seed_1.json","f10_n100","157","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n100\seed_1.task_metrics.csv","500","0","161","True","4","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n100\seed_2.json","f10_n100","156","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n100\seed_2.task_metrics.csv","500","0","160","True","4","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n50\seed_0.json","f10_n50","276","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n50\seed_0.task_metrics.csv","500","0","276","True","0","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n50\seed_1.json","f10_n50","270","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n50\seed_1.task_metrics.csv","500","0","273","True","3","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n50\seed_2.json","f10_n50","266","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n50\seed_2.task_metrics.csv","500","0","272","True","6","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n80\seed_0.json","f10_n80","191","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n80\seed_0.task_metrics.csv","500","0","194","True","3","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n80\seed_1.json","f10_n80","192","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n80\seed_1.task_metrics.csv","500","0","196","True","4","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n80\seed_2.json","f10_n80","190","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f10_n80\seed_2.task_metrics.csv","500","0","197","True","7","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n100\seed_0.json","f2_n100","233","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n100\seed_0.task_metrics.csv","500","0","295","True","62","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n100\seed_1.json","f2_n100","212","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n100\seed_1.task_metrics.csv","500","0","286","True","74","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n100\seed_2.json","f2_n100","241","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n100\seed_2.task_metrics.csv","500","0","285","True","44","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n50\seed_0.json","f2_n50","288","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n50\seed_0.task_metrics.csv","500","0","297","True","9","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n50\seed_1.json","f2_n50","288","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n50\seed_1.task_metrics.csv","500","0","318","True","30","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n50\seed_2.json","f2_n50","292","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n50\seed_2.task_metrics.csv","500","0","306","True","14","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n80\seed_0.json","f2_n80","234","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n80\seed_0.task_metrics.csv","500","0","288","True","54","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n80\seed_1.json","f2_n80","224","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n80\seed_1.task_metrics.csv","500","0","286","True","62","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n80\seed_2.json","f2_n80","243","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f2_n80\seed_2.task_metrics.csv","500","0","291","True","48","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n100\seed_0.json","f5_n100","180","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n100\seed_0.task_metrics.csv","500","0","186","True","6","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n100\seed_1.json","f5_n100","167","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n100\seed_1.task_metrics.csv","500","0","180","True","13","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n100\seed_2.json","f5_n100","172","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n100\seed_2.task_metrics.csv","500","0","181","True","9","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n50\seed_0.json","f5_n50","268","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n50\seed_0.task_metrics.csv","500","0","270","True","2","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n50\seed_1.json","f5_n50","278","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n50\seed_1.task_metrics.csv","500","0","279","True","1","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n50\seed_2.json","f5_n50","268","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n50\seed_2.task_metrics.csv","500","0","280","True","12","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n80\seed_0.json","f5_n80","202","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n80\seed_0.task_metrics.csv","500","0","216","True","14","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n80\seed_1.json","f5_n80","191","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n80\seed_1.task_metrics.csv","500","0","200","True","9","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n80\seed_2.json","f5_n80","194","500","C:\gitcloud\LifelongTA\results\table2_planner_aware_screen\f5_n80\seed_2.task_metrics.csv","500","0","201","True","7","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_protocol_smoke\flow_unit_f2_n50_s0_diagnostic.json","table2_protocol_smoke","2","0","C:\gitcloud\LifelongTA\results\table2_protocol_smoke\flow_unit_f2_n50_s0_diagnostic.task_metrics.csv","6","6",,"False",,"0","0","0","censored-or-incomplete"
"C:\gitcloud\LifelongTA\results\table2_protocol_smoke\flow_unit_f2_n50_s0.json","table2_protocol_smoke","297","500","C:\gitcloud\LifelongTA\results\table2_protocol_smoke\flow_unit_f2_n50_s0.task_metrics.csv","500","0","306","True","9","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_protocol_smoke\taskmatcher_static_f2_n50_s0.json","table2_protocol_smoke","290","500","C:\gitcloud\LifelongTA\results\table2_protocol_smoke\taskmatcher_static_f2_n50_s0.task_metrics.csv","500","0","306","True","16","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_protocol_smoke\taskmatcher_traffic_f2_n50_s0.json","table2_protocol_smoke","304","500","C:\gitcloud\LifelongTA\results\table2_protocol_smoke\taskmatcher_traffic_f2_n50_s0.task_metrics.csv","500","0","310","True","6","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n100\seed_0.json","f10_n100","161","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n100\seed_0.task_metrics.csv","500","0","171","True","10","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n100\seed_1.json","f10_n100","169","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n100\seed_1.task_metrics.csv","500","0","169","True","0","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n100\seed_2.json","f10_n100","169","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n100\seed_2.task_metrics.csv","500","0","169","True","0","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n50\seed_0.json","f10_n50","266","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n50\seed_0.task_metrics.csv","500","0","270","True","4","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n50\seed_1.json","f10_n50","268","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n50\seed_1.task_metrics.csv","500","0","269","True","1","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n50\seed_2.json","f10_n50","272","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n50\seed_2.task_metrics.csv","500","0","273","True","1","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n80\seed_0.json","f10_n80","189","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n80\seed_0.task_metrics.csv","500","0","190","True","1","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n80\seed_1.json","f10_n80","192","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n80\seed_1.task_metrics.csv","500","0","196","True","4","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n80\seed_2.json","f10_n80","186","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f10_n80\seed_2.task_metrics.csv","500","0","195","True","9","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n100\seed_0.json","f2_n100","219","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n100\seed_0.task_metrics.csv","500","0","291","True","72","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n100\seed_1.json","f2_n100","210","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n100\seed_1.task_metrics.csv","500","0","290","True","80","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n100\seed_2.json","f2_n100","230","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n100\seed_2.task_metrics.csv","500","0","287","True","57","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n50\seed_0.json","f2_n50","309","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n50\seed_0.task_metrics.csv","500","0","310","True","1","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n50\seed_1.json","f2_n50","303","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n50\seed_1.task_metrics.csv","500","0","314","True","11","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n50\seed_2.json","f2_n50","304","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n50\seed_2.task_metrics.csv","500","0","307","True","3","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n80\seed_0.json","f2_n80","233","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n80\seed_0.task_metrics.csv","500","0","289","True","56","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n80\seed_1.json","f2_n80","239","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n80\seed_1.task_metrics.csv","500","0","288","True","49","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n80\seed_2.json","f2_n80","239","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f2_n80\seed_2.task_metrics.csv","500","0","286","True","47","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n100\seed_0.json","f5_n100","168","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n100\seed_0.task_metrics.csv","500","0","172","True","4","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n100\seed_1.json","f5_n100","177","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n100\seed_1.task_metrics.csv","500","0","181","True","4","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n100\seed_2.json","f5_n100","168","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n100\seed_2.task_metrics.csv","500","0","174","True","6","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n50\seed_0.json","f5_n50","269","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n50\seed_0.task_metrics.csv","500","0","270","True","1","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n50\seed_1.json","f5_n50","287","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n50\seed_1.task_metrics.csv","500","0","287","True","0","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n50\seed_2.json","f5_n50","271","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n50\seed_2.task_metrics.csv","500","0","278","True","7","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n80\seed_0.json","f5_n80","193","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n80\seed_0.task_metrics.csv","500","0","196","True","3","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n80\seed_1.json","f5_n80","199","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n80\seed_1.task_metrics.csv","500","0","205","True","6","0","0","0","valid"
"C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n80\seed_2.json","f5_n80","195","500","C:\gitcloud\LifelongTA\results\table2_wait_priority_screen\f5_n80\seed_2.task_metrics.csv","500","0","206","True","11","0","0","0","valid"
